"company_id","valuation","funding","select_investors"
923,1000000000,439000000,"""Volcanics Ventures, Vertex Ventures China, Warburg Pincus"""
638,1000000000,43000000,"Qiming Venture Partners"
660,1000000000,440000000,"""Khosla Ventures, Horizons Ventures, Founders Fund"""
199,4000000000,440000000,"""Bessemer Venture Partners, Insight Partners, New Era Ventures"""
525,2000000000,441000000,"""SoftBank Group, SAIF Partners India, Valiant Capital Partners"""
458,2000000000,445000000,"""Cybernaut Growth Fund, IDG Capital"""
236,4000000000,445000000,"""SoftBank Group, Norwest Venture Partners"""
90,7000000000,447000000,"""Initialized Capital, Y Combinator, Kleiner Perkins Caufield & Byers"""
108,6000000000,448000000,"""Runa Capital, Acton Capital Partners, Point Nine Capital"""
575,2000000000,448000000,"""SEED Capital, Greyhound Capital, Socii Capital"""
767,1000000000,448000000,"""Sequoia Capital India, Hillhouse Capital Management, Sunley House Capital Management"""
984,1000000000,449000000,"""U.S. Venture Partners, dRx Capital, Andreessen Horowitz"""
548,2000000000,449000000,"""Accel Partners, Index Ventures, Insight Venture Partners"""
238,4000000000,450000000,"""Andreessen Horowitz, Thrive Capital, Sound Ventures"""
532,2000000000,450000000,"""Point72 Ventures, Pelion Venture Partners, Commerce Ventures"""
562,2000000000,450000000,"""Breega Capital, Iris Capital, 360 Capital Partners"""
453,2000000000,450000000,"""Mayfield Fund, Shasta Ventures, L Catterton"""
699,1000000000,456000000,"""Sequoia Capital India, Tiger Global Management, Tencent"""
557,2000000000,456000000,"""8VC, Activant Capital, GLP Capital Partners"""
808,1000000000,458000000,"""Intact Ventures, Munich Re Ventures, General Atlantic"""
759,1000000000,45000000,"""Trane Technologies, Honeywell"""
357,2000000000,45000000,"""DeFi Technologies, Hypersphere Ventures, M13"""
922,1000000000,45000000,"""Polychain Capital, Paradigm, Ribbit Capital"""
905,1000000000,460000000,"""FTV Capital, Endeavor"""
300,3000000000,461000000,"""Institutional Venture Partners, New Enterprise Associates, Javelin Venture Partners"""
151,5000000000,462000000,"""Oak HC/FT Partners, Artis Ventures, WestCap Group"""
976,1000000000,463000000,"""Danone Manifesto Ventures, 1955 Capital, Breakthrough Energy Ventures"""
268,3000000000,465000000,"""The Blue Venture Fund, Flare Capital Partners, Longitude Capital"""
406,2000000000,466000000,"""Digital Currency Group, Draper Esprit, Korelya Capital"""
298,3000000000,468000000,"""Makers Fund, Index Ventures, Inova Ventures Participacees"""
179,4000000000,468000000,"""Insight Partners, Tiger Global Management, Accel"""
242,3000000000,471000000,"""Jungle Ventures, Accel, Venture Highway"""
387,2000000000,472000000,"""Tencent Holdings, Delta Capital, Redpoint Ventures China"""
496,2000000000,474000000,"""Blumberg Capital, American Express Ventures, BDC Venture Capital"""
336,3000000000,474000000,"""Green Visor Capital, CRE Venture Capital, Greycroft"""
727,1000000000,475000000,"""MHS Capital, NextView Ventures, Mayfield Fund"""
560,2000000000,475000000,"""Nexus Venture Partners, Tenaya Capital, Sequoia Capital"""
318,3000000000,475000000,"""Susquehanna Growth Equity, Citi Ventures, ICONIQ Capital"""
581,2000000000,475000000,"""Insight Partners, Warburg Pincus, Ayala Corporation"""
18,18000000000,476000000,"""Accel, AltaIR Capital, Technology Crossover Ventures"""
193,4000000000,477000000,"""NewView Capital, Maveron, Ridge Ventures"""
358,2000000000,477000000,"""Octopus Ventures, Munich Re Ventures, CommerzVentures"""
757,1000000000,482000000,"""Madrona Venture Group, Banner Ventures, FJ Labs"""
302,3000000000,483000000,"""Artiman Ventures, Plug and Play Ventures, Anthos Capital"""
311,3000000000,483000000,"""Sequoia Capital, Baillie Gifford & Co., Google Ventures"""
1013,1000000000,484000000,"""Alpargatas, GS Growth, Lightspeed Venture Partners"""
537,2000000000,487000000,"""Square Peg Capital, TDM Growth Partners, Tiger Global Management"""
326,3000000000,487000000,"""Andreessen Horowitz, Blockchain Capital, Lux Capital"""
190,4000000000,489000000,"""Mayfield Fund, M12, Trinity Ventures"""
955,1000000000,489000000,"""3one4 Capital Partners, Bertelsmann India Investments, Vertex Ventures SE Asia"""
24,14000000000,490000000,"""Lightspeed Venture Partners, Google Ventures, Lakestar"""
133,5000000000,492000000,"""Warmsun Holding, IDG Capital Partners"""
1067,1000000000,492000000,"""RRE Ventures+, Highland Capital Partners, The Carlyle Group"""
197,4000000000,493000000,"""Upfront Ventures, Webb Investment Network, D1 Capital Partners"""
213,4000000000,495000000,"""Google Ventures, Battery Ventures, DST Global"""
533,2000000000,496000000,"""Accel, frst, Kima Ventures"""
721,1000000000,496000000,"""Green Pine Capital Partners, Ivy Capital, DCM Ventures"""
506,2000000000,550000000,"General Atlantic"
276,3000000000,496000000,"""Sequoia Capital, Bain Capital Ventures, enaya Capital"""
347,3000000000,496000000,"""Index Ventures, Sequoia Capital, General Catalyst"""
59,10000000000,497000000,"""DJF, Salesforce Ventures, Storm Ventures"""
486,2000000000,497000000,"""Temasek, Google Ventures, General Catalyst"""
142,5000000000,497000000,"""General Catalyst, Viking Global Investors, T. Rowe Price"""
447,2000000000,498000000,"""Norwest Venture Partners, Hillsven Capital, Aleph"""
196,4000000000,498000000,"""Lightspeed Venture Partners, Redpoint Ventures, Viking Global Investors"""
52,10000000000,4000000000,"""Sequoia Capital China, GX Capital"""
15,22000000000,4000000000,"""Tencent Holdings, Lightspeed India Partners, Sequoia Capital India"""
13,27000000000,4000000000,"""SoftBank Group, Andreessen Horowitz, Temasek Holdings"""
19,17000000000,4000000000,"""Tencent Holdings, Warbug Pincus, IDG Capital"""
30,12000000000,4000000000,"""Vattenfall, Volkswagen Group, Goldman Sachs"""
89,7000000000,4000000000,"""Accel Partners, SoftBank Group, Sequoia Capital"""
166,5000000000,4000000000,"""Baidu Capital, Linear Venture, Tencent"""
29,12000000000,4000000000,"""Volkswagen Group, Ford Autonomous Vehicles"""
4,46000000000,4000000000,"""Institutional Venture Partners, Sequoia Capital, General Atlantic"""
324,3000000000,500000000,"Iconiq Capital"
257,3000000000,500000000,"""Warburg Pincus, General Catalyst"""
165,5000000000,503000000,"""China Life Insurance, China Development Bank Capital, CITIC Securities International"""
359,2000000000,503000000,"SoftBank Group"
576,2000000000,503000000,"""Qiming Venture Partners, Capital Today, General Atlantic"""
230,4000000000,504000000,"""Accel, Aleph, American Express Ventures"""
948,1000000000,504000000,"""CE-Ventures, BECO Capital, Nordstar"""
180,4000000000,505000000,"""Two Sigma Ventures, Flint Capital, Commerce Ventures"""
573,2000000000,507000000,"""Qualcomm Ventures, SoftBank Group, Monashees+"""
530,2000000000,507000000,"""GSR Ventures, Sapphire Ventures, Streamlined Ventures"""
283,3000000000,507000000,"""Insight Partners, Salesforce Ventures, Vertex Ventures"""
520,2000000000,507000000,"""e.ventures, Bain Capital Ventures, Greycroft"""
495,2000000000,509000000,"""General Catalyst, Eleation Capital, Avenir Growth Capital"""
696,1000000000,509000000,"""EQT Partners, Blackstone"""
711,1000000000,511000000,"""BNP Paribas, Goldman Sachs, Google"""
678,1000000000,511000000,"""Source Code Capital, Meituan Dianping, Tencent Holdings"""
132,5000000000,514000000,"""Oriza Holdings, Guangdong Technology Financial Group"""
986,1000000000,515000000,"""Temasek, Guggenheim Investments, Qatar Investment Authority"""
1056,1000000000,516000000,"""Vostok New Ventures, The Raine Group, Balderton Capital"""
469,2000000000,517000000,"""Tencent Holdings, Goldman Sachs"""
566,2000000000,517000000,"""Zheshang Venture Capital, GP Capital, Western Capital Management"""
1047,1000000000,51000000,"GCP Capital Partners"
992,1000000000,51000000,"""Rembrandt Venture Partners, M12, Altos Ventures"""
762,1000000000,520000000,"""Cool Japan Fund, JAFCO, The Carlyle Group"""
706,1000000000,521000000,"""Sequoia Capital India, Lightbox Ventures, Coatue Management"""
221,4000000000,523000000,"""Fifth Wall Ventures, Energize Ventures, ICONIQ Capital"""
564,2000000000,523000000,"""Tiantu Capital, CMB International Capital, Vision Knight Capital"""
329,3000000000,523000000,"""Brookfield Asset Management, Blackstone, Data Collective"""
608,1000000000,523000000,"""V Star Capital, GF Xinde Investment Management Co., Haitong Leading Capital Management"""
116,6000000000,524000000,"""Global Founders Capital, Nortzone Ventures, Picus Capital"""
859,1000000000,524000000,"""Jackson Square Ventures, Greenoaks Capital Management, Softbank Group"""
504,2000000000,525000000,"""General Atlantic, SoftBank Group, Atomico"""
337,3000000000,525000000,"""Sequoia Capital Israel, Scale Venture Partners, Commerce Ventures"""
879,1000000000,526000000,"""8VC, Liberty Strategic Capital, Eden Global Partners"""
578,2000000000,527000000,"""Accel, D1 Capita Partners, Greenoaks Capital Management"""
527,2000000000,529000000,"""Accel, Passion Capital, Balderton Capital"""
629,1000000000,52000000,""
260,3000000000,531000000,"""Fairfax Financial Holdings, A91 Partners, TVS Capital"""
692,1000000000,532000000,"""Orange Digital Ventures, Access Industries"""
259,3000000000,532000000,"""Aspect Ventures, SingTel Innov8, Greylock Partners"""
867,1000000000,534000000,"""Vista Equity Partners, Warburg Pincus, First Ascent Ventures"""
338,3000000000,535000000,"""Lightspeed Venture Partners, Lead Edge Capital, Coatue Management"""
225,4000000000,535000000,"""Georgian Partners, Craft Ventures"""
362,2000000000,536000000,"""Shunwei Capital Partners, China Media Group, Guangzhou Huiyin Aofeng Equity Investment Fund"""
541,2000000000,536000000,"""Vision Plus Capital, GSR Ventures, ZhenFund"""
883,1000000000,538000000,"""Union Square Ventures, Summerhill Venture Partners, Mithril Capital Management"""
450,2000000000,538000000,"""Liberty City Ventures, RRE Ventures, Mithril Capital Management"""
838,1000000000,53000000,"""Beijing Juneng Hesheng Industry Investment Fund, Beijing Shuju Xinrong Fund"""
181,4000000000,542000000,"""General Catalyst, HCA Healthcare"""
479,2000000000,542000000,"""Tao Capital Partners, Global Asset Capital, Tiger Global Management"""
286,3000000000,543000000,"""Sequoia Capital India, Kae Capital, Accel"""
432,2000000000,544000000,"""Soros Fund Management, Ribbit Capital, Monashees+"""
570,2000000000,545000000,"""Insight Partners, TPG Alternative & Renewable Technologies, Ireland Strategic Investment Fund"""
1020,1000000000,545000000,"""Griffin Gaming Partners, Andreessen Horowitz, Battery Ventures"""
216,4000000000,546000000,"""Speedinvest, Valar Ventures, Uniqa Ventures"""
607,1000000000,547000000,"""Blue Label Telecoms, Net1 UEPS Technologies"""
900,1000000000,549000000,"""Standard Chartered, FinSight Ventures, Affirma Capital"""
77,8000000000,549000000,"""01 Advisors, Zeev Ventures, Group 11"""
244,3000000000,54000000,"""Tiger Global Management, Kalaari Capital"""
569,2000000000,550000000,"""Meritech Capital Partners, Tiger Global Management, Spectrum Equity"""
313,3000000000,551000000,"""Point72 Ventures, Route 66 Ventures, Accel"""
235,4000000000,553000000,"""Greylock Partners, Lightspeed Venture Partners, Khosla Ventures"""
654,1000000000,554000000,"""Source Code Capital, Global Logistic Properties, K2VC"""
177,4000000000,555000000,"""New Enterprise Associates, Coatue Management, Tiger Global Management"""
373,2000000000,556000000,"""IFC, Ajinomoto"""
487,2000000000,557000000,"""Relay Ventures, TTV Capital, Canapi Ventures"""
42,11000000000,558000000,"""Tencent Holdings, Hillhouse Capital Management, Yunfeng Capital"""
299,3000000000,558000000,"""Data Collective, Formation 8, General Catalyst Partners"""
141,5000000000,559000000,"""Y Combinator, Accel, T. Rowe Price"""
137,5000000000,562000000,"""Accel, Insight Partners, Burda Principal Investments"""
51,10000000000,564000000,"""DFJ Growth Fund, Coatue Management, Addition"""
586,2000000000,566000000,"""next47, MaC Venture Capital, FinVC"""
144,5000000000,567000000,"""Threshold Ventures, Lightspeed Venture Partners, Crosslink Capital"""
389,2000000000,568000000,"""BlueCross BlueShield Venture Partners, US Venture Partners"""
572,2000000000,569000000,"""Index Ventures, Creandum, Accel"""
585,2000000000,570000000,"""Sequoia Capital China, Source Code Capital, Redpoint Ventures China"""
887,1000000000,570000000,"""Thrive Capital, Durable Capital Partners, G Squared"""
5,40000000000,572000000,"""Sequoia Capital China, Blackbird Ventures, Matrix Partners"""
677,1000000000,572000000,"""Morningside Ventures, Capital Today, JOY Capital"""
49,10000000000,572000000,"""KKR, ES Ventures, North Bridge Growth Equity"""
793,1000000000,573000000,"""Norwest Venture Partners, Investcorp, Blackstone"""
470,2000000000,577000000,"""Gobi Partners, 500 Startups, Ondine Capital"""
261,3000000000,582000000,"""Greycroft, Loeb.NYC, DST Global"""
295,3000000000,583000000,"""General Atlantic, Insight Partners, Vintage Investment Partners"""
95,7000000000,583000000,"""Norwest Venture Partners, Next World Capital, Wing Venture Capital"""
1053,1000000000,585000000,"""Zeev Ventures, Bond, Fifth Wall Ventures"""
594,2000000000,587000000,"""Northzone Ventures, White Star Capital, Novator Partners"""
120,6000000000,587000000,"""Union Square Ventures, Ribbit Capital, VY Capital"""
974,1000000000,588000000,"""Innova Capital - FIP, 3G Capital Management, Prosus Ventures"""
306,3000000000,591000000,"""Sequoia Capital India, Softbank, Bertelsmann India Investments"""
939,1000000000,592000000,"""Movile, Just Eat, Naspers"""
526,2000000000,593000000,"""Cherry Ventures, Northzone Ventures, Global Founders Capital"""
754,1000000000,594000000,"""Sequoia Capital China, CMC Capital Partners, Tencent Holdings"""
376,2000000000,594000000,"""Sequoia Capital China, Tencent Investment, BA Capital"""
889,1000000000,595000000,"""SingTel Innov8, Alpha JWC Ventures, Golden Gate Ventures"""
148,5000000000,596000000,"""Index Ventures, Battery Ventures, ICONIQ Capital"""
157,5000000000,599000000,"""Capital One Growth Ventures, Citi Ventures, OMERS Ventures"""
519,2000000000,599000000,"""btov Partners, Geely, Intel Capital"""
41,11000000000,5000000000,"""Accel India, SAIF Partners, Norwest Venture Partners"""
43,11000000000,5000000000,"""Aviation Industry Corporation of China, Essence Financial, Jiangsu Sha Steel Group"""
16,20000000000,5000000000,"""Hillhouse Capital Management, Boyu Capital, Sequoia Capital China"""
38,12000000000,5000000000,"""KKR, Tencent Holdings, Sequoia Capital China"""
312,3000000000,600000000,"""Insight Partners, Sequoia Capital India, BEENEXT"""
940,1000000000,600000000,"""Atomico, Hanaco Venture Capital, TriplePoint Capital"""
127,6000000000,600000000,"""Insight Partners, Sequoia Capital, Index Ventures"""
94,7000000000,603000000,"""Accel, Y Combinator, Index Ventures"""
205,4000000000,603000000,"""Casa Verde Capital, Gron Ventures, Thrity Five Ventures"""
270,3000000000,607000000,"""Chiratae Ventures, March Capital Partners, National Grid Partners"""
75,8000000000,607000000,"""Union Square Ventures, Venrock, Andreessen Horowitz"""
993,1000000000,60000000,"""One Luxury Group, Eurazeo"""
744,1000000000,610000000,"Undisclosed"
341,3000000000,612000000,"""Matrix Partners China, Bright Venture Capita, Shenzhen Capital Group"""
472,2000000000,612000000,"""Alpha Wave Global, Matrix Partners India, Tiger Global Management"""
571,2000000000,614000000,"""Bertelsmann Asia Investments, GGV Capital, Morningside Venture Capital"""
228,4000000000,614000000,"""New Enterprise Associates, Sequoia Capital, Comcast Ventures"""
1073,1000000000,620000000,"""Novator Partners, True, Causeway Media Partners"""
1040,1000000000,623000000,"""China Everbright Limited, IDG Capital, iFLYTEK"""
460,2000000000,624000000,"Carsales"
316,3000000000,628000000,"""Dragoneer Investment Group, DST Global, Franklin Templeton"""
320,3000000000,628000000,"""Kaszek Ventures, Qualcomm Ventures, Accel"""
107,6000000000,629000000,"""Andreessen Horowitz, Spark Capital, Y Combinator"""
605,1000000000,62000000,"""Lindeman Asia Investment, Nichi-Iko Pharmaceutical"""
1006,1000000000,62000000,"""Union Square Ventures, Altos Ventures, Costanoa Ventures"""
666,1000000000,632000000,"""YL Ventures, Redpoint Ventures, GGV Capital"""
736,1000000000,633000000,"""York Capital Management, GE Healthcare, Koch Disruptive Technologies"""
156,5000000000,633000000,"""Google Ventures, Benchmark, FirstMark Capital"""
372,2000000000,634000000,"""Info Edge, Softbank Capital"""
544,2000000000,640000000,"""Upfront Ventures, Tao Capital Partners, Andreessen Horowitz"""
378,2000000000,640000000,"""Bessemer Venture Partners, MoreVC, Team8"""
184,4000000000,643000000,"""Madrona Venture Group, Shasta Ventures, Salesforce Ventures"""
135,5000000000,644000000,"""Two Sigma Ventures, Flint Capital, Commerce Ventures"""
102,6000000000,645000000,"Barter Ventures"
143,5000000000,647000000,"""Alven Capital, FirstMark Capital, capitalG"""
869,1000000000,64000000,"""Lemniscap VC, North Island Ventures, Polychain Capital"""
674,1000000000,650000000,"""Warburg Pincus, Aviation Industry Corporation of China"""
627,1000000000,650000000,"""Sequoia Capital China, InnoVision Capital, Qianhai Fund of Funds"""
977,1000000000,655000000,"""JOY Capital, NIO Capital, Blueflame Capital"""
167,5000000000,655000000,"""Accel, Technology Crossover Ventures, LeapFrog Investments"""
821,1000000000,656000000,"""Spark Capital, Highland Europe, Sunstone Capital"""
198,4000000000,657000000,"""Qualcomm Ventures, Samsung Ventures, Silver Lake"""
655,1000000000,658000000,"""Eastern Bell Capital, Capital Today, Longzhu Capital"""
546,2000000000,658000000,"""RRE Ventures, Tiger Global, August Capital"""
661,1000000000,660000000,"""T. Rowe Price, Dragoneer Investment Group, BlackRock"""
80,8000000000,660000000,"""D1 Capital Partners, Stripe, Coatue Management"""
253,3000000000,660000000,"""SoftBank Group, Sequoia Capital, Wing Venture Capital"""
100,7000000000,660000000,"""Third Point, Electric Capital, Coinbase Ventures"""
483,2000000000,663000000,"""Eurazeo, IDInvest Partners, Balderton Capital"""
214,4000000000,664000000,"""Lightspeed Venture Partners, Khosla Ventures, Geodesic Capital"""
669,1000000000,665000000,"""Chiratae Ventures, Accel, Kalaari Capital"""
315,3000000000,665000000,"""Playground Global, M12, BlackRock"""
297,3000000000,666000000,"""Greylock Partners, capitalG, Y Combinator"""
222,4000000000,667000000,"""New Enterprise Associates, Pear, Cowboy Ventures"""
515,2000000000,676000000,"""8VC, D1 Capital Partners, Sway Ventures"""
68,9000000000,679000000,"""Summit Partners, Accel, Astral Capital"""
726,1000000000,67000000,"Goldman Sachs"
904,1000000000,682000000,"""Tencent Holdings, DCM Ventures"""
441,2000000000,682000000,"""Google Ventures, Sequoia Capital, Wakefield Group"""
301,3000000000,682000000,"""Dell Technologies Capital, Pitango Venture Capital, Amadeus Capital Partners"""
919,1000000000,685000000,"""TPG Capital, Apax Partners, TA Associates"""
263,3000000000,685000000,"""DN Capital, Left Lane Capital, Coatue Management"""
140,5000000000,691000000,"""Andreessen Horowitz, Founders Fund, Revolution Ventures"""
55,10000000000,691000000,"""General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers"""
377,2000000000,696000000,"CPP Investment Board"
871,1000000000,697000000,"""Yunfeng Capital, SDIC Innovation Investment Management, Shang Qi Capital"""
310,3000000000,698000000,"""Tiger Global, Sequoia Capital, Google Capital"""
613,1000000000,700000000,"""Nextech Invest, Casdin Capital, Google Ventures"""
163,5000000000,704000000,"""Alven Capital, Valar Ventures, Tencent Holdings"""
277,3000000000,706000000,"""General Atlantic, Piton Capital, Partech Partners"""
1059,1000000000,70000000,"""Kleiner Perkins Caufield & Byers, Sequoia Capital"""
503,2000000000,710000000,"""Eastern Bell Capital 32, SDIC CMC Investment Management, Trustbridge Partners"""
330,3000000000,711000000,"""General Catalyst, Digital Currency Group, Accel"""
254,3000000000,714000000,"""SoftBank Group, CRV, Spark Capital"""
367,2000000000,717000000,"""Lightspeed China Partners, Baidu Ventures, Qiming Venture Partners"""
399,2000000000,719000000,"""New Enterprise Associates, Founders Fund, Google Ventures"""
61,9000000000,71000000,"""Qualcomm Ventures, Woori Investment, Hanwha Investment & Securities"""
375,2000000000,71000000,"""China Creation Ventures, Sierra Ventures, Xingwang Investment Management"""
716,1000000000,720000000,"""Propel Venture Partners, Monashees+, BBVA"""
224,4000000000,720000000,"""Benchmark, Foundation Capital, Sequoia Capital"""
22,15000000000,721000000,"""Sequoia Capital China, Longfor Capitalm, Gaorong Capital"""
720,1000000000,722000000,"""Sequoia Capital China, Goldman Sachs, Matrix Partners China"""
322,3000000000,722000000,"""Founders Fund, Quantum Energy Partners, Bedrock Capital"""
279,3000000000,722000000,"""Insight Partners, Jackson Square Ventures, Liberty Gloval Ventures"""
111,6000000000,728000000,"""Matrix Partners, Andreessen Horowitz, General Catalyst"""
126,6000000000,729000000,"""BlackRock, Blackstone, UBS"""
269,3000000000,730000000,"""Accel, Bain Capital Ventures, Insight Partners"""
25,13000000000,734000000,"""New Enterprise Associates, Spar Capital, Index Ventures"""
160,5000000000,734000000,"""Matrix Partners India, Falcon Edge Capital, SoftBank Group"""
731,1000000000,738000000,"""SWaN & Legend Ventures, Revolution Growth, Invus Group"""
202,4000000000,739000000,"""Benchmark, Accel, SoftBank Group"""
74,8000000000,742000000,"""Sequoia Capital India, Tiger Global Management, Matrix Partners India"""
439,2000000000,744000000,"""People Electrical Appliance Group China, Zhongrong International Trust"""
379,2000000000,754000000,"""Andreessen Horowitz, SoftBank Group, Temasek Holdings"""
154,5000000000,755000000,"""Kaszek Ventures, General Atlantic, SoftBank Group"""
423,2000000000,755000000,"""GGV Capital, QiMing Venture Partnersl"""
262,3000000000,75000000,"""Tiger Global Management, The Raine Group, Malabar Investments"""
219,4000000000,761000000,"""China Health Industry Investment Fund, China Renaissance, and Sequoia Capital China"""
161,5000000000,761000000,"""SoftBank Group, Tiger Global Management, Matrix Partners India"""
36,12000000000,765000000,"""Coatue Management, Sequoia Capital China, IDG Capital"""
384,2000000000,766000000,"""Cherry Ventures, Felix Capital, 83North"""
599,2000000000,768000000,"""JD.com, Baidu, Vision Plus Capital"""
20,15000000000,770000000,"""Target Global, General Catalyst, Durable Capital Partners"""
241,3000000000,770000000,"""Sequoia Capital China, DST Global, DST Global"""
69,9000000000,770000000,"""Nintendo, Google, Pokemon Company International, Spark Capital"""
333,3000000000,775000000,"""Battery Ventures, Andreessen Horowitz, Ribbit Capital"""
246,3000000000,775000000,"""Sequoia Capital China, Sina Weibo, Kleiner Perkins Caufield & Byers, Redpoint Ventures"""
70,9000000000,775000000,"""Andreessen Horowitz, Nor-Cal Invest, TPG Growth"""
174,4000000000,776000000,"""Chiratae Ventures, PremjiInvest, Softbank"""
294,3000000000,777000000,"""83North, RiverPark Ventures, Pitango Venture Capital"""
601,2000000000,786000000,"""Tencent Holdings, 5Y Capital, Sequoia Capital China"""
795,1000000000,787000000,"""Russia-China Investment Fund, Tencent Holdings, Sequoia Capital China"""
319,3000000000,788000000,"""Monashees+, Andreessen Horowitz, QED Investors"""
292,3000000000,999000000,"""Greycroft, Sands Capital, Revolution Growth"""
274,3000000000,789000000,"""Blume Ventures, Nexus Venture Partners, Sequoia Capital India"""
538,2000000000,791000000,"""JTC Group, Qatar Investment Authority, Fidelity Investment"""
478,2000000000,792000000,"""Thrive Capital, Tiger Global Management, Temasek"""
1072,1000000000,792000000,"""IAG Capital Partners, Augmentum Fintech, Northzone Ventures"""
200,4000000000,792000000,"""Breakthrough Energy Ventures, Capricorn Investment Group, Valor Equity Partners"""
498,2000000000,792000000,"""Jiangsu Sha Steel Group, Shanghai Puyin Industry, Funa Yuanchuang Technology"""
35,12000000000,799000000,"""Vickers Venture Partners, IKEA GreenTech"""
903,1000000000,79000000,"""Multicoin Capital, Coatue Management, Dragonfly Capital Partners"""
610,1000000000,79000000,"""DESUN Capital, Yunfeng Capital, Meridian Capital"""
11,32000000000,7000000000,"""Tencent Holdings, KKR, Smash Ventures"""
1,100000000000,7000000000,"""Founders Fund, Draper Fisher Jurvetson, Rothenberg Ventures"""
932,1000000000,800000000,"""Khosla Ventures,General Catalyst, Victory Park Capital"""
653,1000000000,800000000,"""Alibaba Group, KKR, Goldman Sachs"""
874,1000000000,800000000,"""Ardian, Bain Capital"""
37,12000000000,800000000,"""New Enterprise Associates, BDT Capital Partners, Davidson Kempner Capital Management"""
106,6000000000,802000000,"""DST Global, Sequoia Capital China, Tencent Holdings"""
117,6000000000,803000000,"""Blackstone, Technology Crossover Ventures, Summit Partners"""
1071,1000000000,80000000,"""Xingwang Investment Management, China Capital Investment Group, Matrix Partners China"""
305,3000000000,812000000,"""Highland Europe, Eurazeo, Canaan Partners"""
110,6000000000,815000000,"""BPI France, Kerala Ventures, Accel"""
281,3000000000,818000000,"""Emergence Capital Partners, 8VC, Chicago Ventures"""
81,8000000000,820000000,"""New Enterprise Associates, T. Rowe Associates, Lightbank"""
152,5000000000,824000000,"""Kaszek Ventures, Amadeus Capital Partners, Quona Capital"""
122,6000000000,826000000,"""Atomico, Insight Partners, Coatue Management"""
403,2000000000,828000000,"""Volkswagen, Access Industries, Vostok New Ventures"""
92,7000000000,844000000,"""Bessemer Venture Partners, Qualcomm Ventures, Kleiner Perkins Caufield & Byers"""
98,7000000000,849000000,"""General Atlantic, Goldman Sachs, New Enterprise Associates"""
232,4000000000,856000000,"""Drive Capital, General Catalyst, Ascension Ventures"""
247,3000000000,859000000,"""Insight Venture Partners, Lowercase Capital, Polaris Partners"""
388,2000000000,861000000,"""Notion Capital, Scentan Ventures, Kite Ventures"""
88,7000000000,863000000,"""NextView Ventures, Eniac Ventures, Sequoia Capital"""
218,4000000000,864000000,"""Goodwater Capital, iFly, XVC Venture Capital"""
178,4000000000,864000000,"""WestCap Group, Caisse de depot et placement du Quebec"""
128,5000000000,869000000,"""Falcon Edge Capital, Omidyar Network, Sequoia Capital India"""
851,1000000000,86000000,"""Intel Capital, Aviv Venture Capital"""
853,1000000000,86000000,"""Goldman Sachs Asset Management, SDP Investment, Alibaba Group"""
227,4000000000,870000000,"""Blackrock, Kleiner Perkins Caulfield & Byers, Google Ventures"""
1061,1000000000,871000000,"""Sequoia Capital China, ING, Alibaba Entrepreneurs Fund"""
799,1000000000,875000000,"""Qiming Venture Partners, Yaxia Automobile, Far East Horizon"""
293,3000000000,880000000,"""Bessemer Venture Partners, Sutter Hill Ventures, Matrix Partners"""
231,4000000000,881000000,"""Zeev Ventures, Ribbit Capital, TLV Partners"""
114,6000000000,891000000,"""Thrive Capital, Maverick Ventures, Redpoint Ventures"""
0,180000000000,8000000000,"""Sequoia Capital China, SIG Asia Investments, Sina Weibo, Softbank Group"""
463,2000000000,902000000,"""Kibo Ventures, SoftBank Group, Atomico"""
162,5000000000,903000000,"""Sequoia Capital India, Temasek, PayPal Ventures"""
433,2000000000,90000000,"""Sequoia Capital China, Warburg Pincus, IDG Capital"""
836,1000000000,90000000,"""Mangrove Capital Partners,14W, ForgeLight"""
668,1000000000,910000000,"""Iris Capital, Accel, Elaia Partners"""
123,6000000000,910000000,"""Greylock Partners, Venrock, Providence Ventures"""
96,7000000000,912000000,"""Andreessen Horowitz, Lightspeed Venture Partners, Zeev Ventures"""
17,20000000000,918000000,"""GGV Capital, ZhenFund, Tencent"""
353,3000000000,919000000,"""Salesforce Ventures, Seedcamp, OMERS Ventures"""
973,1000000000,91000000,"""Advance Venture Partners, Susquehanna Growth Equity, Lupa Systems"""
97,7000000000,920000000,"""Slack Fund, Accel, Skip Capital"""
87,7000000000,922000000,"""Tiger Global Management, DST Global, Sequoia Capital India"""
153,5000000000,926000000,"Insight Partners"
109,6000000000,928000000,"Technology Crossover Ventures"
946,1000000000,92000000,"""Genesis Partners, Aleph, Insight Partners"""
937,1000000000,93000000,"""Koch Disruptive Technologies, Teamworthy Ventures, GGV Capital"""
139,5000000000,943000000,"""CDH Investments, Goldstone Investments, Qiming Venture Partners"""
131,5000000000,943000000,"""Telling Telecommunication Holding Co., Alibaba Group"""
360,2000000000,946000000,"""Alibaba Group,Co-Stone Venture Capital, Buhuo Venture Capital"""
658,1000000000,947000000,"""Sequoia Capital China, Qiming Venture Partners, Tencent Holdings"""
186,4000000000,948000000,"""Elaia Partners, 83North, Felix Capital"""
604,1000000000,94000000,"""ARCH Venture Partners, Ally Bridge Group"""
600,2000000000,950000000,"""Matrix Partners China, Eastern Bell Capital, Hongtai Capital Holdings"""
672,1000000000,96000000,"""Legend Capital, CDH Investments, Sequoia Capital China"""
