client_id,emp_var_rate,cons_price_idx,euribor_three_months,number_employed
24439,-0.1,93.2,4.191,5195.8
24440,-0.1,93.2,4.191,5195.8
24441,-0.1,93.2,4.191,5195.8
24442,-0.1,93.2,4.191,5195.8
24443,-0.1,93.2,4.191,5195.8
24444,-0.1,93.2,4.191,5195.8
24445,-0.1,93.2,4.191,5195.8
24446,-0.1,93.2,4.191,5195.8
24447,-0.1,93.2,4.191,5195.8
24448,-0.1,93.2,4.191,5195.8
24449,-0.1,93.2,4.191,5195.8
24450,-0.1,93.2,4.191,5195.8
24451,-0.1,93.2,4.191,5195.8
24452,-0.1,93.2,4.191,5195.8
24453,-0.1,93.2,4.191,5195.8
24454,-0.1,93.2,4.191,5195.8
24455,-0.1,93.2,4.191,5195.8
24456,-0.1,93.2,4.191,5195.8
24457,-0.1,93.2,4.191,5195.8
24458,-0.1,93.2,4.191,5195.8
24459,-0.1,93.2,4.191,5195.8
24460,-0.1,93.2,4.191,5195.8
24461,-0.1,93.2,4.191,5195.8
24462,-0.1,93.2,4.191,5195.8
24463,-0.1,93.2,4.191,5195.8
24464,-0.1,93.2,4.191,5195.8
24465,-0.1,93.2,4.191,5195.8
24466,-0.1,93.2,4.191,5195.8
24467,-0.1,93.2,4.191,5195.8
24468,-0.1,93.2,4.191,5195.8
24469,-0.1,93.2,4.191,5195.8
24470,-0.1,93.2,4.191,5195.8
24471,-0.1,93.2,4.191,5195.8
24472,-0.1,93.2,4.191,5195.8
24473,-0.1,93.2,4.191,5195.8
24474,-0.1,93.2,4.191,5195.8
24475,-0.1,93.2,4.191,5195.8
24476,-0.1,93.2,4.191,5195.8
24477,-0.1,93.2,4.191,5195.8
24478,-0.1,93.2,4.191,5195.8
24479,-0.1,93.2,4.191,5195.8
24480,-0.1,93.2,4.191,5195.8
24481,-0.1,93.2,4.191,5195.8
24482,-0.1,93.2,4.191,5195.8
24483,-0.1,93.2,4.191,5195.8
24484,-0.1,93.2,4.191,5195.8
24485,-0.1,93.2,4.191,5195.8
24486,-0.1,93.2,4.191,5195.8
24487,-0.1,93.2,4.191,5195.8
24488,-0.1,93.2,4.191,5195.8
24489,-0.1,93.2,4.191,5195.8
24490,-0.1,93.2,4.191,5195.8
24491,-0.1,93.2,4.191,5195.8
24492,-0.1,93.2,4.191,5195.8
24493,-0.1,93.2,4.191,5195.8
24494,-0.1,93.2,4.191,5195.8
24495,-0.1,93.2,4.191,5195.8
24496,-0.1,93.2,4.191,5195.8
24497,-0.1,93.2,4.191,5195.8
24498,-0.1,93.2,4.191,5195.8
24499,-0.1,93.2,4.191,5195.8
24500,-0.1,93.2,4.191,5195.8
24501,-0.1,93.2,4.191,5195.8
24502,-0.1,93.2,4.191,5195.8
24503,-0.1,93.2,4.191,5195.8
24504,-0.1,93.2,4.191,5195.8
24505,-0.1,93.2,4.191,5195.8
24506,-0.1,93.2,4.191,5195.8
24507,-0.1,93.2,4.191,5195.8
24508,-0.1,93.2,4.191,5195.8
24509,-0.1,93.2,4.191,5195.8
24510,-0.1,93.2,4.191,5195.8
24511,-0.1,93.2,4.191,5195.8
24512,-0.1,93.2,4.191,5195.8
24513,-0.1,93.2,4.191,5195.8
24514,-0.1,93.2,4.191,5195.8
24515,-0.1,93.2,4.191,5195.8
24516,-0.1,93.2,4.191,5195.8
24517,-0.1,93.2,4.191,5195.8
24518,-0.1,93.2,4.191,5195.8
24519,-0.1,93.2,4.191,5195.8
24520,-0.1,93.2,4.191,5195.8
24521,-0.1,93.2,4.191,5195.8
24522,-0.1,93.2,4.191,5195.8
24523,-0.1,93.2,4.191,5195.8
24524,-0.1,93.2,4.191,5195.8
24525,-0.1,93.2,4.191,5195.8
24526,-0.1,93.2,4.191,5195.8
24527,-0.1,93.2,4.191,5195.8
24528,-0.1,93.2,4.191,5195.8
24529,-0.1,93.2,4.191,5195.8
24530,-0.1,93.2,4.191,5195.8
24531,-0.1,93.2,4.191,5195.8
24532,-0.1,93.2,4.191,5195.8
24533,-0.1,93.2,4.191,5195.8
24534,-0.1,93.2,4.191,5195.8
24535,-0.1,93.2,4.191,5195.8
24536,-0.1,93.2,4.191,5195.8
24537,-0.1,93.2,4.191,5195.8
24538,-0.1,93.2,4.191,5195.8
24539,-0.1,93.2,4.191,5195.8
24540,-0.1,93.2,4.191,5195.8
24541,-0.1,93.2,4.191,5195.8
24542,-0.1,93.2,4.191,5195.8
24543,-0.1,93.2,4.191,5195.8
24544,-0.1,93.2,4.191,5195.8
24545,-0.1,93.2,4.191,5195.8
24546,-0.1,93.2,4.191,5195.8
24547,-0.1,93.2,4.191,5195.8
24548,-0.1,93.2,4.191,5195.8
24549,-0.1,93.2,4.191,5195.8
24550,-0.1,93.2,4.191,5195.8
24551,-0.1,93.2,4.191,5195.8
24552,-0.1,93.2,4.191,5195.8
24553,-0.1,93.2,4.191,5195.8
24554,-0.1,93.2,4.191,5195.8
24555,-0.1,93.2,4.191,5195.8
24556,-0.1,93.2,4.191,5195.8
24557,-0.1,93.2,4.191,5195.8
24558,-0.1,93.2,4.191,5195.8
24559,-0.1,93.2,4.191,5195.8
24560,-0.1,93.2,4.191,5195.8
24561,-0.1,93.2,4.191,5195.8
24562,-0.1,93.2,4.191,5195.8
24563,-0.1,93.2,4.191,5195.8
24564,-0.1,93.2,4.191,5195.8
24565,-0.1,93.2,4.191,5195.8
24566,-0.1,93.2,4.191,5195.8
24567,-0.1,93.2,4.191,5195.8
24568,-0.1,93.2,4.191,5195.8
24569,-0.1,93.2,4.191,5195.8
24570,-0.1,93.2,4.191,5195.8
24571,-0.1,93.2,4.191,5195.8
24572,-0.1,93.2,4.191,5195.8
24573,-0.1,93.2,4.191,5195.8
24574,-0.1,93.2,4.191,5195.8
24575,-0.1,93.2,4.191,5195.8
24576,-0.1,93.2,4.191,5195.8
24577,-0.1,93.2,4.191,5195.8
24578,-0.1,93.2,4.191,5195.8
24579,-0.1,93.2,4.191,5195.8
24580,-0.1,93.2,4.191,5195.8
24581,-0.1,93.2,4.191,5195.8
24582,-0.1,93.2,4.191,5195.8
24583,-0.1,93.2,4.191,5195.8
24584,-0.1,93.2,4.191,5195.8
24585,-0.1,93.2,4.191,5195.8
24586,-0.1,93.2,4.191,5195.8
24587,-0.1,93.2,4.191,5195.8
24588,-0.1,93.2,4.191,5195.8
24589,-0.1,93.2,4.191,5195.8
24590,-0.1,93.2,4.191,5195.8
24591,-0.1,93.2,4.191,5195.8
24592,-0.1,93.2,4.191,5195.8
24593,-0.1,93.2,4.191,5195.8
24594,-0.1,93.2,4.191,5195.8
24595,-0.1,93.2,4.191,5195.8
24596,-0.1,93.2,4.191,5195.8
24597,-0.1,93.2,4.191,5195.8
24598,-0.1,93.2,4.191,5195.8
24599,-0.1,93.2,4.191,5195.8
24600,-0.1,93.2,4.191,5195.8
24601,-0.1,93.2,4.191,5195.8
24602,-0.1,93.2,4.191,5195.8
24603,-0.1,93.2,4.191,5195.8
24604,-0.1,93.2,4.191,5195.8
24605,-0.1,93.2,4.191,5195.8
24606,-0.1,93.2,4.191,5195.8
24607,-0.1,93.2,4.191,5195.8
24608,-0.1,93.2,4.191,5195.8
24609,-0.1,93.2,4.191,5195.8
24610,-0.1,93.2,4.191,5195.8
24611,-0.1,93.2,4.191,5195.8
24612,-0.1,93.2,4.191,5195.8
24613,-0.1,93.2,4.191,5195.8
24614,-0.1,93.2,4.191,5195.8
24615,-0.1,93.2,4.191,5195.8
24616,-0.1,93.2,4.191,5195.8
24617,-0.1,93.2,4.191,5195.8
24618,-0.1,93.2,4.191,5195.8
24619,-0.1,93.2,4.191,5195.8
24620,-0.1,93.2,4.191,5195.8
24621,-0.1,93.2,4.191,5195.8
24622,-0.1,93.2,4.191,5195.8
24623,-0.1,93.2,4.191,5195.8
24624,-0.1,93.2,4.191,5195.8
24625,-0.1,93.2,4.191,5195.8
24626,-0.1,93.2,4.191,5195.8
24627,-0.1,93.2,4.191,5195.8
24628,-0.1,93.2,4.191,5195.8
24629,-0.1,93.2,4.191,5195.8
24630,-0.1,93.2,4.191,5195.8
24631,-0.1,93.2,4.191,5195.8
24632,-0.1,93.2,4.191,5195.8
24633,-0.1,93.2,4.191,5195.8
24634,-0.1,93.2,4.191,5195.8
24635,-0.1,93.2,4.191,5195.8
24636,-0.1,93.2,4.191,5195.8
24637,-0.1,93.2,4.191,5195.8
24638,-0.1,93.2,4.191,5195.8
24639,-0.1,93.2,4.191,5195.8
24640,-0.1,93.2,4.191,5195.8
24641,-0.1,93.2,4.191,5195.8
24642,-0.1,93.2,4.191,5195.8
24643,-0.1,93.2,4.191,5195.8
24644,-0.1,93.2,4.191,5195.8
24645,-0.1,93.2,4.191,5195.8
24646,-0.1,93.2,4.191,5195.8
24647,-0.1,93.2,4.191,5195.8
24648,-0.1,93.2,4.191,5195.8
24649,-0.1,93.2,4.191,5195.8
24650,-0.1,93.2,4.191,5195.8
24651,-0.1,93.2,4.191,5195.8
24652,-0.1,93.2,4.191,5195.8
24653,-0.1,93.2,4.191,5195.8
24654,-0.1,93.2,4.191,5195.8
24655,-0.1,93.2,4.191,5195.8
24656,-0.1,93.2,4.191,5195.8
24657,-0.1,93.2,4.191,5195.8
24658,-0.1,93.2,4.191,5195.8
24659,-0.1,93.2,4.191,5195.8
24660,-0.1,93.2,4.191,5195.8
24661,-0.1,93.2,4.191,5195.8
24662,-0.1,93.2,4.191,5195.8
24663,-0.1,93.2,4.191,5195.8
24664,-0.1,93.2,4.191,5195.8
24665,-0.1,93.2,4.191,5195.8
24666,-0.1,93.2,4.191,5195.8
24667,-0.1,93.2,4.191,5195.8
24668,-0.1,93.2,4.191,5195.8
24669,-0.1,93.2,4.191,5195.8
24670,-0.1,93.2,4.191,5195.8
24671,-0.1,93.2,4.191,5195.8
24672,-0.1,93.2,4.191,5195.8
24673,-0.1,93.2,4.191,5195.8
24674,-0.1,93.2,4.191,5195.8
24675,-0.1,93.2,4.191,5195.8
24676,-0.1,93.2,4.191,5195.8
24677,-0.1,93.2,4.191,5195.8
24678,-0.1,93.2,4.191,5195.8
24679,-0.1,93.2,4.191,5195.8
24680,-0.1,93.2,4.191,5195.8
24681,-0.1,93.2,4.191,5195.8
24682,-0.1,93.2,4.191,5195.8
24683,-0.1,93.2,4.191,5195.8
24684,-0.1,93.2,4.191,5195.8
24685,-0.1,93.2,4.191,5195.8
24686,-0.1,93.2,4.191,5195.8
24687,-0.1,93.2,4.191,5195.8
24688,-0.1,93.2,4.191,5195.8
24689,-0.1,93.2,4.191,5195.8
24690,-0.1,93.2,4.191,5195.8
24691,-0.1,93.2,4.191,5195.8
24692,-0.1,93.2,4.191,5195.8
24693,-0.1,93.2,4.191,5195.8
24694,-0.1,93.2,4.191,5195.8
24695,-0.1,93.2,4.191,5195.8
24696,-0.1,93.2,4.191,5195.8
24697,-0.1,93.2,4.191,5195.8
24698,-0.1,93.2,4.191,5195.8
24699,-0.1,93.2,4.191,5195.8
24700,-0.1,93.2,4.191,5195.8
24701,-0.1,93.2,4.191,5195.8
24702,-0.1,93.2,4.191,5195.8
24703,-0.1,93.2,4.191,5195.8
24704,-0.1,93.2,4.191,5195.8
24705,-0.1,93.2,4.191,5195.8
24706,-0.1,93.2,4.191,5195.8
24707,-0.1,93.2,4.191,5195.8
24708,-0.1,93.2,4.191,5195.8
24709,-0.1,93.2,4.191,5195.8
24710,-0.1,93.2,4.191,5195.8
24711,-0.1,93.2,4.191,5195.8
24712,-0.1,93.2,4.191,5195.8
24713,-0.1,93.2,4.191,5195.8
24714,-0.1,93.2,4.191,5195.8
24715,-0.1,93.2,4.191,5195.8
24716,-0.1,93.2,4.191,5195.8
24717,-0.1,93.2,4.191,5195.8
24718,-0.1,93.2,4.191,5195.8
24719,-0.1,93.2,4.191,5195.8
24720,-0.1,93.2,4.191,5195.8
24721,-0.1,93.2,4.191,5195.8
24722,-0.1,93.2,4.191,5195.8
24723,-0.1,93.2,4.191,5195.8
24724,-0.1,93.2,4.191,5195.8
24725,-0.1,93.2,4.191,5195.8
24726,-0.1,93.2,4.191,5195.8
24727,-0.1,93.2,4.191,5195.8
24728,-0.1,93.2,4.191,5195.8
24729,-0.1,93.2,4.191,5195.8
24730,-0.1,93.2,4.191,5195.8
24731,-0.1,93.2,4.191,5195.8
24732,-0.1,93.2,4.153,5195.8
24733,-0.1,93.2,4.153,5195.8
24734,-0.1,93.2,4.153,5195.8
24735,-0.1,93.2,4.153,5195.8
24736,-0.1,93.2,4.153,5195.8
24737,-0.1,93.2,4.153,5195.8
24738,-0.1,93.2,4.153,5195.8
24739,-0.1,93.2,4.153,5195.8
24740,-0.1,93.2,4.153,5195.8
24741,-0.1,93.2,4.153,5195.8
24742,-0.1,93.2,4.153,5195.8
24743,-0.1,93.2,4.153,5195.8
24744,-0.1,93.2,4.153,5195.8
24745,-0.1,93.2,4.153,5195.8
24746,-0.1,93.2,4.153,5195.8
24747,-0.1,93.2,4.153,5195.8
24748,-0.1,93.2,4.153,5195.8
24749,-0.1,93.2,4.153,5195.8
24750,-0.1,93.2,4.153,5195.8
24751,-0.1,93.2,4.153,5195.8
24752,-0.1,93.2,4.153,5195.8
24753,-0.1,93.2,4.153,5195.8
24754,-0.1,93.2,4.153,5195.8
24755,-0.1,93.2,4.153,5195.8
24756,-0.1,93.2,4.153,5195.8
24757,-0.1,93.2,4.153,5195.8
24758,-0.1,93.2,4.153,5195.8
24759,-0.1,93.2,4.153,5195.8
24760,-0.1,93.2,4.153,5195.8
24761,-0.1,93.2,4.153,5195.8
24762,-0.1,93.2,4.153,5195.8
24763,-0.1,93.2,4.153,5195.8
24764,-0.1,93.2,4.153,5195.8
24765,-0.1,93.2,4.153,5195.8
24766,-0.1,93.2,4.153,5195.8
24767,-0.1,93.2,4.153,5195.8
24768,-0.1,93.2,4.153,5195.8
24769,-0.1,93.2,4.153,5195.8
24770,-0.1,93.2,4.153,5195.8
24771,-0.1,93.2,4.153,5195.8
24772,-0.1,93.2,4.153,5195.8
24773,-0.1,93.2,4.153,5195.8
24774,-0.1,93.2,4.153,5195.8
24775,-0.1,93.2,4.153,5195.8
24776,-0.1,93.2,4.153,5195.8
24777,-0.1,93.2,4.153,5195.8
24778,-0.1,93.2,4.153,5195.8
24779,-0.1,93.2,4.153,5195.8
24780,-0.1,93.2,4.153,5195.8
24781,-0.1,93.2,4.153,5195.8
24782,-0.1,93.2,4.153,5195.8
24783,-0.1,93.2,4.153,5195.8
24784,-0.1,93.2,4.153,5195.8
24785,-0.1,93.2,4.153,5195.8
24786,-0.1,93.2,4.153,5195.8
24787,-0.1,93.2,4.153,5195.8
24788,-0.1,93.2,4.153,5195.8
24789,-0.1,93.2,4.153,5195.8
24790,-0.1,93.2,4.153,5195.8
24791,-0.1,93.2,4.153,5195.8
24792,-0.1,93.2,4.153,5195.8
24793,-0.1,93.2,4.153,5195.8
24794,-0.1,93.2,4.153,5195.8
24795,-0.1,93.2,4.153,5195.8
24796,-0.1,93.2,4.153,5195.8
24797,-0.1,93.2,4.153,5195.8
24798,-0.1,93.2,4.153,5195.8
24799,-0.1,93.2,4.153,5195.8
24800,-0.1,93.2,4.153,5195.8
24801,-0.1,93.2,4.153,5195.8
24802,-0.1,93.2,4.153,5195.8
24803,-0.1,93.2,4.153,5195.8
24804,-0.1,93.2,4.153,5195.8
24805,-0.1,93.2,4.153,5195.8
24806,-0.1,93.2,4.153,5195.8
24807,-0.1,93.2,4.153,5195.8
24808,-0.1,93.2,4.153,5195.8
24809,-0.1,93.2,4.153,5195.8
24810,-0.1,93.2,4.153,5195.8
24811,-0.1,93.2,4.153,5195.8
24812,-0.1,93.2,4.153,5195.8
24813,-0.1,93.2,4.153,5195.8
24814,-0.1,93.2,4.153,5195.8
24815,-0.1,93.2,4.153,5195.8
24816,-0.1,93.2,4.153,5195.8
24817,-0.1,93.2,4.153,5195.8
24818,-0.1,93.2,4.153,5195.8
24819,-0.1,93.2,4.153,5195.8
24820,-0.1,93.2,4.153,5195.8
24821,-0.1,93.2,4.153,5195.8
24822,-0.1,93.2,4.153,5195.8
24823,-0.1,93.2,4.153,5195.8
24824,-0.1,93.2,4.153,5195.8
24825,-0.1,93.2,4.153,5195.8
24826,-0.1,93.2,4.153,5195.8
24827,-0.1,93.2,4.153,5195.8
24828,-0.1,93.2,4.153,5195.8
24829,-0.1,93.2,4.153,5195.8
24830,-0.1,93.2,4.153,5195.8
24831,-0.1,93.2,4.153,5195.8
24832,-0.1,93.2,4.153,5195.8
24833,-0.1,93.2,4.153,5195.8
24834,-0.1,93.2,4.153,5195.8
24835,-0.1,93.2,4.153,5195.8
24836,-0.1,93.2,4.153,5195.8
24837,-0.1,93.2,4.153,5195.8
24838,-0.1,93.2,4.153,5195.8
24839,-0.1,93.2,4.153,5195.8
24840,-0.1,93.2,4.153,5195.8
24841,-0.1,93.2,4.153,5195.8
24842,-0.1,93.2,4.153,5195.8
24843,-0.1,93.2,4.153,5195.8
24844,-0.1,93.2,4.153,5195.8
24845,-0.1,93.2,4.153,5195.8
24846,-0.1,93.2,4.153,5195.8
24847,-0.1,93.2,4.153,5195.8
24848,-0.1,93.2,4.153,5195.8
24849,-0.1,93.2,4.153,5195.8
24850,-0.1,93.2,4.153,5195.8
24851,-0.1,93.2,4.153,5195.8
24852,-0.1,93.2,4.153,5195.8
24853,-0.1,93.2,4.153,5195.8
24854,-0.1,93.2,4.153,5195.8
24855,-0.1,93.2,4.153,5195.8
24856,-0.1,93.2,4.153,5195.8
24857,-0.1,93.2,4.153,5195.8
24858,-0.1,93.2,4.153,5195.8
24859,-0.1,93.2,4.153,5195.8
24860,-0.1,93.2,4.153,5195.8
24861,-0.1,93.2,4.153,5195.8
24862,-0.1,93.2,4.153,5195.8
24863,-0.1,93.2,4.153,5195.8
24864,-0.1,93.2,4.153,5195.8
24865,-0.1,93.2,4.153,5195.8
24866,-0.1,93.2,4.153,5195.8
24867,-0.1,93.2,4.153,5195.8
24868,-0.1,93.2,4.153,5195.8
24869,-0.1,93.2,4.153,5195.8
24870,-0.1,93.2,4.153,5195.8
24871,-0.1,93.2,4.153,5195.8
24872,-0.1,93.2,4.153,5195.8
24873,-0.1,93.2,4.153,5195.8
24874,-0.1,93.2,4.153,5195.8
24875,-0.1,93.2,4.153,5195.8
24876,-0.1,93.2,4.153,5195.8
24877,-0.1,93.2,4.153,5195.8
24878,-0.1,93.2,4.153,5195.8
24879,-0.1,93.2,4.153,5195.8
24880,-0.1,93.2,4.153,5195.8
24881,-0.1,93.2,4.153,5195.8
24882,-0.1,93.2,4.153,5195.8
24883,-0.1,93.2,4.153,5195.8
24884,-0.1,93.2,4.153,5195.8
24885,-0.1,93.2,4.153,5195.8
24886,-0.1,93.2,4.153,5195.8
24887,-0.1,93.2,4.153,5195.8
24888,-0.1,93.2,4.153,5195.8
24889,-0.1,93.2,4.153,5195.8
24890,-0.1,93.2,4.153,5195.8
24891,-0.1,93.2,4.153,5195.8
24892,-0.1,93.2,4.153,5195.8
24893,-0.1,93.2,4.153,5195.8
24894,-0.1,93.2,4.153,5195.8
24895,-0.1,93.2,4.153,5195.8
24896,-0.1,93.2,4.153,5195.8
24897,-0.1,93.2,4.153,5195.8
24898,-0.1,93.2,4.153,5195.8
24899,-0.1,93.2,4.153,5195.8
24900,-0.1,93.2,4.153,5195.8
24901,-0.1,93.2,4.153,5195.8
24902,-0.1,93.2,4.153,5195.8
24903,-0.1,93.2,4.153,5195.8
24904,-0.1,93.2,4.153,5195.8
24905,-0.1,93.2,4.153,5195.8
24906,-0.1,93.2,4.153,5195.8
24907,-0.1,93.2,4.153,5195.8
24908,-0.1,93.2,4.153,5195.8
24909,-0.1,93.2,4.153,5195.8
24910,-0.1,93.2,4.153,5195.8
24911,-0.1,93.2,4.153,5195.8
24912,-0.1,93.2,4.153,5195.8
24913,-0.1,93.2,4.153,5195.8
24914,-0.1,93.2,4.153,5195.8
24915,-0.1,93.2,4.153,5195.8
24916,-0.1,93.2,4.153,5195.8
24917,-0.1,93.2,4.153,5195.8
24918,-0.1,93.2,4.153,5195.8
24919,-0.1,93.2,4.153,5195.8
24920,-0.1,93.2,4.153,5195.8
24921,-0.1,93.2,4.153,5195.8
24922,-0.1,93.2,4.153,5195.8
24923,-0.1,93.2,4.153,5195.8
24924,-0.1,93.2,4.153,5195.8
24925,-0.1,93.2,4.153,5195.8
24926,-0.1,93.2,4.153,5195.8
24927,-0.1,93.2,4.153,5195.8
24928,-0.1,93.2,4.153,5195.8
24929,-0.1,93.2,4.153,5195.8
24930,-0.1,93.2,4.153,5195.8
24931,-0.1,93.2,4.153,5195.8
24932,-0.1,93.2,4.153,5195.8
24933,-0.1,93.2,4.153,5195.8
24934,-0.1,93.2,4.153,5195.8
24935,-0.1,93.2,4.153,5195.8
24936,-0.1,93.2,4.153,5195.8
24937,-0.1,93.2,4.153,5195.8
24938,-0.1,93.2,4.153,5195.8
24939,-0.1,93.2,4.153,5195.8
24940,-0.1,93.2,4.153,5195.8
24941,-0.1,93.2,4.153,5195.8
24942,-0.1,93.2,4.153,5195.8
24943,-0.1,93.2,4.153,5195.8
24944,-0.1,93.2,4.153,5195.8
24945,-0.1,93.2,4.153,5195.8
24946,-0.1,93.2,4.153,5195.8
24947,-0.1,93.2,4.153,5195.8
24948,-0.1,93.2,4.153,5195.8
24949,-0.1,93.2,4.153,5195.8
24950,-0.1,93.2,4.153,5195.8
24951,-0.1,93.2,4.153,5195.8
24952,-0.1,93.2,4.153,5195.8
24953,-0.1,93.2,4.153,5195.8
24954,-0.1,93.2,4.153,5195.8
24955,-0.1,93.2,4.153,5195.8
24956,-0.1,93.2,4.153,5195.8
24957,-0.1,93.2,4.153,5195.8
24958,-0.1,93.2,4.153,5195.8
24959,-0.1,93.2,4.153,5195.8
24960,-0.1,93.2,4.153,5195.8
24961,-0.1,93.2,4.153,5195.8
24962,-0.1,93.2,4.153,5195.8
24963,-0.1,93.2,4.153,5195.8
24964,-0.1,93.2,4.153,5195.8
24965,-0.1,93.2,4.153,5195.8
24966,-0.1,93.2,4.153,5195.8
24967,-0.1,93.2,4.153,5195.8
24968,-0.1,93.2,4.153,5195.8
24969,-0.1,93.2,4.153,5195.8
24970,-0.1,93.2,4.153,5195.8
24971,-0.1,93.2,4.153,5195.8
24972,-0.1,93.2,4.153,5195.8
24973,-0.1,93.2,4.153,5195.8
24974,-0.1,93.2,4.153,5195.8
24975,-0.1,93.2,4.153,5195.8
24976,-0.1,93.2,4.153,5195.8
24977,-0.1,93.2,4.153,5195.8
24978,-0.1,93.2,4.153,5195.8
24979,-0.1,93.2,4.153,5195.8
24980,-0.1,93.2,4.153,5195.8
24981,-0.1,93.2,4.153,5195.8
24982,-0.1,93.2,4.153,5195.8
24983,-0.1,93.2,4.153,5195.8
24984,-0.1,93.2,4.153,5195.8
24985,-0.1,93.2,4.153,5195.8
24986,-0.1,93.2,4.153,5195.8
24987,-0.1,93.2,4.153,5195.8
24988,-0.1,93.2,4.153,5195.8
24989,-0.1,93.2,4.153,5195.8
24990,-0.1,93.2,4.153,5195.8
24991,-0.1,93.2,4.153,5195.8
24992,-0.1,93.2,4.153,5195.8
24993,-0.1,93.2,4.153,5195.8
24994,-0.1,93.2,4.153,5195.8
24995,-0.1,93.2,4.153,5195.8
24996,-0.1,93.2,4.153,5195.8
24997,-0.1,93.2,4.153,5195.8
24998,-0.1,93.2,4.153,5195.8
24999,-0.1,93.2,4.153,5195.8
25000,-0.1,93.2,4.153,5195.8
25001,-0.1,93.2,4.153,5195.8
25002,-0.1,93.2,4.153,5195.8
25003,-0.1,93.2,4.153,5195.8
25004,-0.1,93.2,4.153,5195.8
25005,-0.1,93.2,4.153,5195.8
25006,-0.1,93.2,4.153,5195.8
25007,-0.1,93.2,4.153,5195.8
25008,-0.1,93.2,4.153,5195.8
25009,-0.1,93.2,4.153,5195.8
25010,-0.1,93.2,4.153,5195.8
25011,-0.1,93.2,4.153,5195.8
25012,-0.1,93.2,4.153,5195.8
25013,-0.1,93.2,4.153,5195.8
25014,-0.1,93.2,4.153,5195.8
25015,-0.1,93.2,4.153,5195.8
25016,-0.1,93.2,4.153,5195.8
25017,-0.1,93.2,4.153,5195.8
25018,-0.1,93.2,4.153,5195.8
25019,-0.1,93.2,4.153,5195.8
25020,-0.1,93.2,4.153,5195.8
25021,-0.1,93.2,4.153,5195.8
25022,-0.1,93.2,4.153,5195.8
25023,-0.1,93.2,4.153,5195.8
25024,-0.1,93.2,4.153,5195.8
25025,-0.1,93.2,4.153,5195.8
25026,-0.1,93.2,4.153,5195.8
25027,-0.1,93.2,4.153,5195.8
25028,-0.1,93.2,4.153,5195.8
25029,-0.1,93.2,4.153,5195.8
25030,-0.1,93.2,4.153,5195.8
25031,-0.1,93.2,4.153,5195.8
25032,-0.1,93.2,4.153,5195.8
25033,-0.1,93.2,4.153,5195.8
25034,-0.1,93.2,4.153,5195.8
25035,-0.1,93.2,4.153,5195.8
25036,-0.1,93.2,4.153,5195.8
25037,-0.1,93.2,4.153,5195.8
25038,-0.1,93.2,4.153,5195.8
25039,-0.1,93.2,4.153,5195.8
25040,-0.1,93.2,4.153,5195.8
25041,-0.1,93.2,4.153,5195.8
25042,-0.1,93.2,4.153,5195.8
25043,-0.1,93.2,4.153,5195.8
25044,-0.1,93.2,4.153,5195.8
25045,-0.1,93.2,4.153,5195.8
25046,-0.1,93.2,4.153,5195.8
25047,-0.1,93.2,4.153,5195.8
25048,-0.1,93.2,4.153,5195.8
25049,-0.1,93.2,4.153,5195.8
25050,-0.1,93.2,4.153,5195.8
25051,-0.1,93.2,4.153,5195.8
25052,-0.1,93.2,4.153,5195.8
25053,-0.1,93.2,4.153,5195.8
25054,-0.1,93.2,4.153,5195.8
25055,-0.1,93.2,4.153,5195.8
25056,-0.1,93.2,4.153,5195.8
25057,-0.1,93.2,4.153,5195.8
25058,-0.1,93.2,4.153,5195.8
25059,-0.1,93.2,4.153,5195.8
25060,-0.1,93.2,4.153,5195.8
25061,-0.1,93.2,4.153,5195.8
25062,-0.1,93.2,4.153,5195.8
25063,-0.1,93.2,4.153,5195.8
25064,-0.1,93.2,4.153,5195.8
25065,-0.1,93.2,4.153,5195.8
25066,-0.1,93.2,4.153,5195.8
25067,-0.1,93.2,4.153,5195.8
25068,-0.1,93.2,4.153,5195.8
25069,-0.1,93.2,4.153,5195.8
25070,-0.1,93.2,4.153,5195.8
25071,-0.1,93.2,4.153,5195.8
25072,-0.1,93.2,4.153,5195.8
25073,-0.1,93.2,4.153,5195.8
25074,-0.1,93.2,4.153,5195.8
25075,-0.1,93.2,4.153,5195.8
25076,-0.1,93.2,4.153,5195.8
25077,-0.1,93.2,4.153,5195.8
25078,-0.1,93.2,4.153,5195.8
25079,-0.1,93.2,4.153,5195.8
25080,-0.1,93.2,4.153,5195.8
25081,-0.1,93.2,4.153,5195.8
25082,-0.1,93.2,4.153,5195.8
25083,-0.1,93.2,4.153,5195.8
25084,-0.1,93.2,4.153,5195.8
25085,-0.1,93.2,4.153,5195.8
25086,-0.1,93.2,4.153,5195.8
25087,-0.1,93.2,4.153,5195.8
25088,-0.1,93.2,4.153,5195.8
25089,-0.1,93.2,4.153,5195.8
25090,-0.1,93.2,4.153,5195.8
25091,-0.1,93.2,4.153,5195.8
25092,-0.1,93.2,4.153,5195.8
25093,-0.1,93.2,4.153,5195.8
25094,-0.1,93.2,4.153,5195.8
25095,-0.1,93.2,4.153,5195.8
25096,-0.1,93.2,4.153,5195.8
25097,-0.1,93.2,4.153,5195.8
25098,-0.1,93.2,4.153,5195.8
25099,-0.1,93.2,4.153,5195.8
25100,-0.1,93.2,4.153,5195.8
25101,-0.1,93.2,4.153,5195.8
25102,-0.1,93.2,4.153,5195.8
25103,-0.1,93.2,4.153,5195.8
