client_id,number_contacts,contact_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
24150,1,375,999,0,,0,1,2022-11-22
24151,1,121,999,0,,0,1,2022-11-08
24152,1,52,999,0,,0,1,2022-11-14
24153,1,81,999,0,,0,1,2022-11-04
24154,1,70,999,0,,0,1,2022-11-08
24155,1,64,999,0,,0,1,2022-11-12
24156,1,176,999,0,,0,1,2022-11-25
24157,1,115,999,1,0.0,0,1,2022-11-29
24158,1,550,999,0,,0,1,2022-11-10
24159,1,75,999,0,,0,1,2022-11-26
24160,1,57,999,0,,0,1,2022-11-30
24161,1,68,999,1,0.0,0,1,2022-11-17
24162,1,59,999,0,,0,1,2022-11-05
24163,1,55,999,0,,0,1,2022-11-18
24164,1,61,999,0,,0,1,2022-11-02
24165,1,113,999,0,,0,1,2022-11-24
24166,1,134,999,1,0.0,0,1,2022-11-04
24167,1,123,999,0,,0,1,2022-11-29
24168,1,297,999,1,0.0,0,1,2022-11-18
24169,1,353,999,0,,0,1,2022-11-13
24170,1,146,999,0,,0,1,2022-11-25
24171,1,59,999,0,,0,1,2022-11-19
24172,1,210,999,0,,0,1,2022-11-03
24173,1,120,999,1,0.0,0,1,2022-11-09
24174,1,92,999,0,,0,1,2022-11-30
24175,1,595,999,0,,0,1,2022-11-01
24176,1,57,999,0,,0,1,2022-11-23
24177,1,118,999,0,,0,1,2022-11-23
24178,1,78,999,0,,0,1,2022-11-27
24179,1,74,999,0,,0,1,2022-11-08
24180,1,219,999,0,,0,1,2022-11-02
24181,1,93,999,0,,0,1,2022-11-08
24182,1,387,999,0,,0,1,2022-11-01
24183,1,178,999,0,,0,1,2022-11-14
24184,1,433,999,0,,0,1,2022-11-21
24185,1,69,999,0,,0,1,2022-11-20
24186,2,223,999,0,,0,1,2022-11-11
24187,1,178,999,0,,0,1,2022-11-23
24188,1,75,999,1,0.0,0,1,2022-11-07
24189,1,92,999,0,,0,1,2022-11-27
24190,1,396,999,1,0.0,0,1,2022-11-15
24191,1,334,999,0,,0,1,2022-11-30
24192,1,64,999,0,,0,1,2022-11-26
24193,1,236,999,0,,0,1,2022-11-06
24194,1,142,999,0,,0,1,2022-11-07
24195,2,231,999,0,,0,1,2022-11-05
24196,1,44,999,1,0.0,0,1,2022-11-30
24197,1,376,999,0,,0,1,2022-11-03
24198,1,85,999,1,0.0,0,1,2022-11-26
24199,1,56,999,0,,0,1,2022-11-11
24200,1,389,999,0,,0,1,2022-11-12
24201,1,64,999,0,,0,1,2022-11-18
24202,1,44,999,0,,0,1,2022-11-29
24203,1,126,999,0,,0,1,2022-11-11
24204,1,65,999,0,,0,1,2022-11-29
24205,1,265,999,0,,0,1,2022-11-05
24206,1,49,999,0,,0,1,2022-11-30
24207,1,219,999,1,0.0,0,1,2022-11-11
24208,1,155,999,1,0.0,0,1,2022-11-18
24209,1,81,999,0,,0,1,2022-11-14
24210,1,89,999,0,,0,1,2022-11-18
24211,1,1077,999,0,,1,1,2022-11-30
24212,1,192,999,0,,0,1,2022-11-20
24213,1,1303,999,0,,1,1,2022-11-19
24214,1,564,999,0,,1,1,2022-11-19
24215,2,79,999,0,,0,1,2022-11-07
24216,2,288,999,0,,0,1,2022-11-11
24217,1,99,999,0,,0,1,2022-11-20
24218,1,33,999,0,,0,1,2022-11-12
24219,1,125,999,0,,0,1,2022-11-19
24220,1,214,999,0,,0,1,2022-11-05
24221,1,121,999,0,,0,1,2022-11-28
24222,2,40,999,0,,0,1,2022-11-19
24223,1,57,999,0,,0,1,2022-11-26
24224,1,76,999,0,,0,1,2022-11-16
24225,1,364,999,0,,0,1,2022-11-11
24226,1,63,999,0,,0,1,2022-11-10
24227,1,378,999,0,,0,1,2022-11-13
24228,1,151,999,0,,0,1,2022-11-20
24229,1,81,999,0,,0,1,2022-11-05
24230,1,89,999,0,,0,1,2022-11-20
24231,1,479,999,0,,0,1,2022-11-23
24232,1,68,999,0,,0,1,2022-11-05
24233,1,108,999,0,,0,1,2022-11-17
24234,1,135,999,0,,0,1,2022-11-17
24235,1,302,999,1,0.0,0,1,2022-11-29
24236,1,90,999,0,,0,1,2022-11-08
24237,1,38,999,0,,0,1,2022-11-15
24238,1,77,999,0,,0,1,2022-11-15
24239,1,81,999,0,,0,1,2022-11-08
24240,1,127,999,0,,0,1,2022-11-28
24241,1,114,999,0,,0,1,2022-11-19
24242,1,70,999,0,,0,1,2022-11-23
24243,1,55,999,0,,0,1,2022-11-17
24244,1,79,999,0,,0,1,2022-11-25
24245,1,238,999,0,,0,1,2022-11-01
24246,1,179,999,0,,0,1,2022-11-10
24247,1,120,999,0,,0,1,2022-11-12
24248,1,84,999,0,,0,1,2022-11-23
24249,1,309,999,0,,0,1,2022-11-25
24250,1,130,999,1,0.0,0,1,2022-11-10
24251,1,38,999,1,0.0,0,1,2022-11-04
24252,1,70,999,0,,0,1,2022-11-12
24253,1,70,999,0,,0,1,2022-11-30
24254,2,110,999,0,,0,1,2022-11-19
24255,1,206,999,0,,0,1,2022-11-02
24256,1,160,999,1,0.0,0,1,2022-11-18
24257,1,176,999,0,,0,1,2022-11-13
24258,1,85,999,0,,0,1,2022-11-27
24259,1,483,999,1,0.0,0,1,2022-11-21
24260,1,292,999,0,,0,1,2022-11-03
24261,2,68,999,1,0.0,0,1,2022-11-02
24262,3,105,999,0,,0,1,2022-11-04
24263,1,107,999,0,,0,1,2022-11-08
24264,1,112,4,1,1.0,0,1,2022-11-21
24265,1,70,999,1,0.0,0,1,2022-11-01
24266,1,58,999,1,0.0,0,1,2022-11-14
24267,2,97,999,0,,0,1,2022-11-09
24268,1,55,999,0,,0,1,2022-11-14
24269,1,150,999,0,,0,1,2022-11-14
24270,1,149,999,0,,0,1,2022-11-20
24271,1,96,999,0,,0,1,2022-11-19
24272,1,112,999,0,,0,1,2022-11-13
24273,1,40,999,0,,0,1,2022-11-26
24274,1,58,999,0,,0,1,2022-11-13
24275,1,259,999,0,,0,1,2022-11-28
24276,1,119,999,1,0.0,0,1,2022-11-02
24277,1,16,999,0,,0,1,2022-11-16
24278,1,527,999,0,,0,1,2022-11-04
24279,1,94,4,1,1.0,0,1,2022-11-28
24280,1,88,999,0,,0,1,2022-11-25
24281,1,140,999,0,,0,1,2022-11-12
24282,1,149,999,0,,0,1,2022-11-14
24283,1,76,999,0,,0,1,2022-11-23
24284,1,124,999,0,,0,1,2022-11-13
24285,2,90,999,1,0.0,0,1,2022-11-11
24286,2,96,999,0,,0,1,2022-11-24
24287,2,109,999,0,,0,1,2022-11-23
24288,1,591,999,0,,0,1,2022-11-16
24289,1,508,999,1,0.0,0,1,2022-11-02
24290,1,99,999,0,,0,1,2022-11-25
24291,1,118,999,0,,0,1,2022-11-29
24292,1,80,999,1,0.0,0,1,2022-11-15
24293,1,165,999,0,,0,1,2022-11-18
24294,1,93,999,1,0.0,0,1,2022-11-15
24295,1,64,999,0,,0,1,2022-11-25
24296,1,545,999,0,,0,1,2022-11-19
24297,2,434,999,0,,1,1,2022-11-14
24298,1,346,999,0,,0,1,2022-11-10
24299,2,164,999,1,0.0,0,1,2022-11-10
24300,1,407,999,0,,0,1,2022-11-29
24301,1,61,999,1,0.0,0,1,2022-11-12
24302,2,191,999,0,,0,1,2022-11-25
24303,1,110,999,1,0.0,0,1,2022-11-25
24304,1,56,999,0,,0,1,2022-11-13
24305,1,412,999,0,,0,1,2022-11-28
24306,1,193,999,0,,0,1,2022-11-18
24307,1,180,999,0,,0,1,2022-11-21
24308,1,1070,999,0,,0,1,2022-11-23
24309,1,349,999,0,,0,1,2022-11-11
24310,2,266,999,0,,0,1,2022-11-15
24311,2,330,999,0,,0,1,2022-11-07
24312,1,59,999,0,,0,1,2022-11-12
24313,1,132,999,0,,0,1,2022-11-25
24314,1,125,999,0,,0,1,2022-11-14
24315,2,435,999,0,,0,1,2022-11-25
24316,1,1606,999,0,,0,1,2022-11-06
24317,1,216,999,0,,0,1,2022-11-21
24318,1,59,999,0,,0,1,2022-11-06
24319,1,214,999,0,,0,1,2022-11-30
24320,1,78,999,0,,0,1,2022-11-15
24321,1,275,999,0,,0,1,2022-11-07
24322,1,279,999,0,,0,1,2022-11-13
24323,1,173,999,0,,0,1,2022-11-06
24324,1,89,999,0,,0,1,2022-11-03
24325,1,215,999,1,0.0,0,1,2022-11-06
24326,1,53,999,0,,0,1,2022-11-30
24327,1,890,999,0,,1,1,2022-11-28
24328,1,161,999,1,0.0,0,1,2022-11-19
24329,1,97,999,0,,0,1,2022-11-24
24330,1,581,999,0,,0,1,2022-11-17
24331,1,116,999,0,,0,1,2022-11-19
24332,1,155,999,0,,0,1,2022-11-02
24333,1,70,999,0,,0,1,2022-11-10
24334,1,41,999,0,,0,1,2022-11-29
24335,1,104,999,0,,0,1,2022-11-14
24336,1,27,999,0,,0,1,2022-11-18
24337,1,578,999,0,,0,1,2022-11-04
24338,1,534,999,0,,0,1,2022-11-09
24339,1,52,999,0,,0,1,2022-11-17
24340,1,62,999,0,,0,1,2022-11-11
24341,1,169,999,1,0.0,0,1,2022-11-17
24342,1,52,999,0,,0,1,2022-11-10
24343,1,66,999,0,,0,1,2022-11-05
24344,1,310,999,0,,0,1,2022-11-28
24345,2,150,999,0,,0,1,2022-11-28
24346,1,34,999,0,,0,1,2022-11-10
24347,1,49,999,0,,0,1,2022-11-05
24348,1,213,999,0,,0,1,2022-11-26
24349,2,104,999,0,,0,1,2022-11-15
24350,2,386,999,0,,0,1,2022-11-13
24351,1,73,999,0,,0,1,2022-11-28
24352,1,58,999,0,,0,1,2022-11-26
24353,1,138,999,1,0.0,0,1,2022-11-30
24354,1,64,999,0,,0,1,2022-11-01
24355,1,112,999,0,,0,1,2022-11-20
24356,1,80,999,0,,0,1,2022-11-16
24357,2,42,999,0,,0,1,2022-11-10
24358,2,74,999,1,0.0,0,1,2022-11-18
24359,2,148,999,0,,0,1,2022-11-06
24360,1,164,999,0,,0,1,2022-11-05
24361,1,67,999,0,,0,1,2022-11-24
24362,1,147,999,1,0.0,0,1,2022-11-03
24363,1,190,999,1,0.0,0,1,2022-11-16
24364,1,294,999,0,,0,1,2022-11-28
24365,1,86,999,0,,0,1,2022-11-15
24366,1,96,999,0,,0,1,2022-11-17
24367,1,113,999,0,,0,1,2022-11-05
24368,1,372,999,0,,0,1,2022-11-12
24369,3,49,999,0,,0,1,2022-11-16
24370,2,68,999,0,,0,1,2022-11-14
24371,2,94,999,0,,0,1,2022-11-21
24372,2,103,999,1,0.0,0,1,2022-11-28
24373,2,60,999,1,0.0,0,1,2022-11-20
24374,2,257,999,0,,0,1,2022-11-16
24375,2,89,999,1,0.0,0,1,2022-11-23
24376,2,190,999,0,,0,1,2022-11-19
24377,2,77,999,0,,0,1,2022-11-07
24378,2,104,999,0,,0,1,2022-11-27
24379,2,651,999,1,0.0,1,1,2022-11-07
24380,1,68,999,0,,0,1,2022-11-24
24381,2,205,999,0,,0,1,2022-11-13
24382,2,42,999,1,0.0,0,1,2022-11-16
24383,1,98,999,0,,0,1,2022-11-26
24384,1,73,999,0,,0,1,2022-11-04
24385,1,55,999,1,0.0,0,1,2022-11-28
24386,1,186,999,1,0.0,0,1,2022-11-21
24387,1,69,999,0,,0,1,2022-11-09
24388,1,121,999,1,0.0,0,1,2022-11-09
24389,1,249,999,0,,0,1,2022-11-07
24390,1,336,999,0,,0,1,2022-11-24
24391,1,73,999,0,,0,1,2022-11-07
24392,2,55,999,1,0.0,0,1,2022-11-08
24393,1,657,999,0,,0,1,2022-11-04
24394,1,345,999,0,,0,1,2022-11-18
24395,1,65,999,0,,0,1,2022-11-13
24396,1,62,999,0,,0,1,2022-11-26
24397,1,77,3,1,1.0,0,1,2022-11-11
24398,1,102,999,0,,0,1,2022-11-04
24399,1,137,999,1,0.0,0,1,2022-11-14
24400,2,2462,999,0,,1,1,2022-11-26
24401,1,213,999,0,,0,1,2022-11-11
24402,2,696,999,0,,1,1,2022-11-05
24403,1,1449,999,0,,0,1,2022-11-26
24404,1,188,999,0,,0,1,2022-11-08
24405,1,391,999,0,,0,1,2022-11-23
24406,1,56,999,0,,0,1,2022-11-27
24407,2,77,999,0,,0,1,2022-11-23
24408,1,160,999,0,,0,1,2022-11-12
24409,1,407,999,0,,0,1,2022-11-03
24410,1,406,999,0,,0,1,2022-11-21
24411,1,104,999,1,0.0,0,1,2022-11-24
24412,2,560,999,0,,0,1,2022-11-06
24413,1,168,999,0,,0,1,2022-11-30
24414,2,167,999,0,,0,1,2022-11-13
24415,1,623,999,1,0.0,0,1,2022-11-13
24416,1,102,999,0,,0,1,2022-11-26
24417,1,71,999,1,0.0,0,1,2022-11-11
24418,2,264,999,0,,0,1,2022-11-02
24419,1,199,999,0,,0,1,2022-11-25
24420,1,96,999,0,,0,1,2022-11-01
24421,2,529,999,0,,0,1,2022-11-20
24422,1,64,999,0,,0,1,2022-11-25
24423,1,165,999,0,,0,1,2022-11-24
24424,1,141,999,0,,0,1,2022-11-18
24425,1,94,999,0,,0,1,2022-11-22
24426,3,499,999,0,,0,1,2022-11-25
24427,3,64,999,0,,0,1,2022-11-15
24428,2,107,999,0,,0,1,2022-11-27
24429,2,76,999,0,,0,1,2022-11-20
24430,1,1081,999,1,0.0,0,1,2022-11-15
24431,2,251,999,0,,0,1,2022-11-10
24432,1,101,999,0,,0,1,2022-11-28
24433,1,504,999,1,0.0,0,1,2022-11-10
24434,2,111,999,0,,0,1,2022-11-21
24435,3,215,999,0,,0,1,2022-11-01
24436,1,622,999,0,,0,1,2022-11-10
24437,2,325,999,0,,0,1,2022-11-19
24438,1,181,999,0,,0,1,2022-11-24
24439,1,166,999,1,0.0,0,1,2022-11-21
24440,1,105,999,0,,0,1,2022-11-07
24441,1,54,999,0,,0,1,2022-11-25
24442,2,89,999,0,,0,1,2022-11-14
24443,1,240,999,0,,0,1,2022-11-04
24444,1,92,999,1,0.0,0,1,2022-11-25
24445,1,124,999,1,0.0,0,1,2022-11-14
24446,1,86,999,1,0.0,0,1,2022-11-13
24447,1,55,999,0,,0,1,2022-11-22
24448,1,52,999,0,,0,1,2022-11-13
24449,1,105,999,0,,0,1,2022-11-09
24450,2,63,999,0,,0,1,2022-11-27
24451,1,48,999,0,,0,1,2022-11-07
24452,1,14,999,0,,0,1,2022-11-08
24453,1,287,999,0,,0,1,2022-11-02
24454,1,120,999,0,,0,1,2022-11-05
24455,1,253,999,1,0.0,0,1,2022-11-14
24456,1,158,999,0,,0,1,2022-11-03
24457,1,142,999,1,0.0,0,1,2022-11-07
24458,1,131,999,0,,0,1,2022-11-10
24459,1,174,999,1,0.0,0,1,2022-11-25
24460,1,62,999,0,,0,1,2022-11-18
24461,2,209,999,0,,0,1,2022-11-18
24462,1,352,999,0,,0,1,2022-11-11
24463,1,62,999,1,0.0,0,1,2022-11-22
24464,1,128,999,1,0.0,0,1,2022-11-03
24465,1,120,999,0,,0,1,2022-11-17
24466,1,119,999,0,,0,1,2022-11-24
24467,1,240,999,1,0.0,0,1,2022-11-03
24468,1,375,999,0,,0,1,2022-11-11
24469,1,984,999,0,,1,1,2022-11-05
24470,1,74,999,1,0.0,0,1,2022-11-19
24471,1,131,999,0,,0,1,2022-11-05
24472,2,117,999,0,,0,1,2022-11-19
24473,1,947,999,0,,1,1,2022-11-17
24474,2,101,999,0,,0,1,2022-11-13
24475,1,90,999,0,,0,1,2022-11-06
24476,1,114,999,0,,0,1,2022-11-18
24477,1,318,999,0,,0,1,2022-11-16
24478,2,76,999,0,,0,1,2022-11-10
24479,2,168,999,0,,0,1,2022-11-21
24480,1,348,999,0,,0,1,2022-11-08
24481,2,213,999,0,,0,1,2022-11-24
24482,2,200,4,1,1.0,0,1,2022-11-11
24483,1,135,999,0,,0,1,2022-11-13
24484,1,44,999,0,,0,1,2022-11-17
24485,1,165,999,0,,0,1,2022-11-13
24486,2,70,999,0,,0,1,2022-11-20
24487,2,166,999,1,0.0,0,1,2022-11-07
24488,1,943,999,0,,1,1,2022-11-29
24489,2,191,999,0,,0,1,2022-11-26
24490,1,134,999,0,,0,1,2022-11-24
24491,1,58,999,1,0.0,0,1,2022-11-28
24492,3,277,999,0,,0,1,2022-11-18
24493,1,155,999,0,,0,1,2022-11-03
24494,1,183,999,0,,0,1,2022-11-02
24495,2,554,999,0,,0,1,2022-11-17
24496,2,218,999,0,,0,1,2022-11-10
24497,1,218,999,0,,0,1,2022-11-22
24498,2,51,999,0,,0,1,2022-11-26
24499,3,182,999,0,,0,1,2022-11-23
24500,2,96,999,0,,0,1,2022-11-26
24501,2,472,999,0,,0,1,2022-11-28
24502,2,540,999,0,,1,1,2022-11-25
24503,3,323,999,0,,0,1,2022-11-14
24504,1,187,999,1,0.0,0,1,2022-11-27
24505,3,76,999,0,,0,1,2022-11-22
24506,2,139,999,1,0.0,0,1,2022-11-21
24507,3,581,999,0,,0,1,2022-11-11
24508,2,268,999,0,,0,1,2022-11-11
24509,1,37,999,0,,0,1,2022-11-24
24510,1,53,999,0,,0,1,2022-11-17
24511,3,396,999,0,,0,1,2022-11-29
24512,2,131,999,0,,0,1,2022-11-25
24513,1,369,999,0,,0,1,2022-11-06
24514,1,161,999,0,,0,1,2022-11-26
24515,1,111,999,0,,0,1,2022-11-22
24516,2,78,999,0,,0,1,2022-11-07
24517,3,184,999,0,,0,1,2022-11-19
24518,2,136,999,1,0.0,0,1,2022-11-02
24519,1,44,999,1,0.0,0,1,2022-11-29
24520,1,48,999,0,,0,1,2022-11-15
24521,2,128,999,0,,0,1,2022-11-12
24522,1,146,999,0,,0,1,2022-11-04
24523,1,127,999,0,,0,1,2022-11-19
24524,2,256,999,0,,0,1,2022-11-01
24525,1,74,999,1,0.0,0,1,2022-11-21
24526,1,190,999,0,,0,1,2022-11-08
24527,1,57,999,0,,0,1,2022-11-21
24528,1,58,999,0,,0,1,2022-11-22
24529,1,223,999,1,0.0,0,1,2022-11-27
24530,1,254,999,0,,0,1,2022-11-22
24531,1,50,999,1,0.0,0,1,2022-11-04
24532,2,115,999,0,,0,1,2022-11-07
24533,2,143,999,0,,0,1,2022-11-09
24534,1,734,999,0,,0,1,2022-11-16
24535,1,62,999,0,,0,1,2022-11-17
24536,1,171,999,0,,0,1,2022-11-14
24537,1,159,999,0,,0,1,2022-11-25
24538,1,56,999,0,,0,1,2022-11-28
24539,1,113,999,0,,0,1,2022-11-29
24540,1,69,999,0,,0,1,2022-11-27
24541,1,158,999,1,0.0,0,1,2022-11-30
24542,1,60,999,1,0.0,0,1,2022-11-24
24543,1,578,999,0,,0,1,2022-11-10
24544,1,355,999,0,,0,1,2022-11-03
24545,1,332,999,0,,0,1,2022-11-28
24546,1,113,999,0,,0,1,2022-11-14
24547,1,147,999,0,,0,1,2022-11-25
24548,1,52,999,0,,0,1,2022-11-16
24549,1,106,999,0,,0,1,2022-11-21
24550,1,789,999,0,,1,1,2022-11-21
24551,1,73,999,1,0.0,0,1,2022-11-21
24552,2,66,999,0,,0,1,2022-11-14
24553,2,116,999,1,0.0,0,1,2022-11-26
24554,1,501,999,0,,0,1,2022-11-01
24555,1,179,999,1,0.0,0,1,2022-11-03
24556,1,40,999,0,,0,1,2022-11-30
24557,1,99,999,1,0.0,0,1,2022-11-03
24558,1,180,999,0,,0,1,2022-11-10
24559,1,310,999,0,,0,1,2022-11-19
24560,1,148,999,0,,0,1,2022-11-19
24561,2,88,999,0,,0,1,2022-11-02
24562,2,158,999,0,,0,1,2022-11-29
24563,2,65,999,1,0.0,0,1,2022-11-22
24564,2,199,999,0,,0,1,2022-11-26
24565,1,48,999,0,,0,1,2022-11-20
24566,1,711,999,0,,0,1,2022-11-05
24567,1,48,999,1,0.0,0,1,2022-11-17
24568,1,747,999,0,,0,1,2022-11-02
24569,1,690,999,0,,0,1,2022-11-03
24570,2,48,999,0,,0,1,2022-11-28
24571,2,159,999,1,0.0,0,1,2022-11-17
24572,2,563,999,0,,0,1,2022-11-07
24573,1,431,999,0,,0,1,2022-11-06
24574,4,90,999,1,0.0,0,1,2022-11-12
24575,2,109,999,0,,0,1,2022-11-13
24576,1,295,999,0,,0,1,2022-11-22
24577,2,196,999,0,,0,1,2022-11-03
24578,1,836,999,1,0.0,0,1,2022-11-06
24579,2,94,999,1,0.0,0,1,2022-11-10
24580,1,171,999,1,0.0,0,1,2022-11-09
24581,3,590,999,0,,0,1,2022-11-20
24582,1,136,999,0,,0,1,2022-11-01
24583,1,788,999,0,,1,1,2022-11-25
24584,1,569,999,0,,0,1,2022-11-01
24585,1,70,999,0,,0,1,2022-11-17
24586,1,124,999,0,,0,1,2022-11-03
24587,1,555,999,0,,0,1,2022-11-02
24588,1,231,999,0,,0,1,2022-11-16
24589,2,226,999,0,,0,1,2022-11-14
24590,2,173,999,0,,0,1,2022-11-17
24591,2,333,999,0,,0,1,2022-11-28
24592,2,131,999,0,,0,1,2022-11-19
24593,3,92,999,0,,0,1,2022-11-02
24594,2,118,999,0,,0,1,2022-11-05
24595,2,224,999,1,0.0,0,1,2022-11-19
24596,2,283,999,0,,0,1,2022-11-20
24597,2,326,999,0,,0,1,2022-11-28
24598,2,421,999,0,,0,1,2022-11-06
24599,3,130,999,0,,0,1,2022-11-03
24600,2,295,999,1,0.0,0,1,2022-11-16
24601,2,113,999,0,,0,1,2022-11-30
24602,2,101,999,1,0.0,0,1,2022-11-11
24603,2,79,999,1,0.0,0,1,2022-11-07
24604,2,60,999,0,,0,1,2022-11-17
24605,2,694,999,0,,0,1,2022-11-08
24606,2,78,999,1,0.0,0,1,2022-11-11
24607,3,291,999,0,,0,1,2022-11-17
24608,2,55,999,0,,0,1,2022-11-17
24609,2,609,999,1,0.0,0,1,2022-11-13
24610,2,1121,999,0,,0,1,2022-11-20
24611,2,564,999,0,,0,1,2022-11-05
24612,2,673,999,0,,0,1,2022-11-13
24613,2,1091,5,1,1.0,1,1,2022-11-29
24614,2,62,999,1,0.0,0,1,2022-11-18
24615,2,98,999,0,,0,1,2022-11-23
24616,2,242,999,0,,0,1,2022-11-18
24617,2,148,999,1,0.0,0,1,2022-11-13
24618,2,204,999,0,,0,1,2022-11-11
24619,2,124,999,0,,0,1,2022-11-16
24620,2,85,999,0,,0,1,2022-11-24
24621,2,165,999,0,,0,1,2022-11-11
24622,2,148,999,0,,0,1,2022-11-04
24623,2,193,999,1,0.0,0,1,2022-11-23
24624,3,309,999,1,0.0,0,1,2022-11-27
24625,3,242,999,1,0.0,0,1,2022-11-14
24626,2,170,999,0,,0,1,2022-11-23
24627,2,130,999,1,0.0,0,1,2022-11-02
24628,2,151,999,1,0.0,0,1,2022-11-28
24629,2,221,999,0,,0,1,2022-11-26
24630,2,117,999,1,0.0,0,1,2022-11-28
24631,2,116,999,0,,0,1,2022-11-06
24632,2,178,999,1,0.0,0,1,2022-11-19
24633,4,228,999,0,,0,1,2022-11-26
24634,2,488,999,0,,0,1,2022-11-18
24635,2,49,999,0,,0,1,2022-11-20
24636,3,142,999,0,,0,1,2022-11-24
24637,2,63,999,0,,0,1,2022-11-13
24638,2,69,999,0,,0,1,2022-11-30
24639,2,176,999,0,,0,1,2022-11-18
24640,2,507,999,0,,0,1,2022-11-07
24641,2,1735,999,0,,0,1,2022-11-17
24642,2,340,999,1,0.0,0,1,2022-11-22
24643,2,126,999,1,0.0,0,1,2022-11-01
24644,2,1132,999,0,,1,1,2022-11-05
24645,2,501,999,0,,0,1,2022-11-27
24646,2,286,999,0,,0,1,2022-11-17
24647,2,110,999,0,,0,1,2022-11-17
24648,2,99,999,0,,0,1,2022-11-07
24649,2,198,999,0,,0,1,2022-11-07
24650,4,184,999,0,,0,1,2022-11-12
24651,3,308,999,0,,0,1,2022-11-29
24652,2,156,999,0,,0,1,2022-11-17
24653,2,212,999,0,,0,1,2022-11-23
24654,3,35,999,0,,0,1,2022-11-01
24655,2,725,999,0,,0,1,2022-11-25
24656,4,127,999,1,0.0,0,1,2022-11-14
24657,3,70,999,0,,0,1,2022-11-24
24658,2,330,999,0,,0,1,2022-11-04
24659,2,272,999,0,,0,1,2022-11-14
24660,2,397,999,0,,0,1,2022-11-14
24661,2,222,999,0,,0,1,2022-11-25
24662,2,333,999,1,0.0,0,1,2022-11-11
24663,2,77,999,0,,0,1,2022-11-26
24664,3,212,999,0,,0,1,2022-11-06
24665,2,288,999,0,,0,1,2022-11-14
24666,3,215,999,0,,0,1,2022-11-14
24667,2,536,999,0,,0,1,2022-11-22
24668,4,57,999,1,0.0,0,1,2022-11-19
24669,2,145,999,0,,0,1,2022-11-22
24670,2,113,999,1,0.0,0,1,2022-11-15
24671,2,107,999,0,,0,1,2022-11-14
24672,2,86,999,0,,0,1,2022-11-23
24673,2,188,999,1,0.0,0,1,2022-11-04
24674,2,85,999,0,,0,1,2022-11-20
24675,2,595,999,0,,0,1,2022-11-12
24676,2,140,999,0,,0,1,2022-11-10
24677,2,681,999,0,,0,1,2022-11-25
24678,3,139,999,0,,0,1,2022-11-01
24679,2,61,999,1,0.0,0,1,2022-11-04
24680,2,149,999,0,,0,1,2022-11-23
24681,2,44,999,0,,0,1,2022-11-19
24682,2,273,999,1,0.0,0,1,2022-11-27
24683,3,102,999,0,,0,1,2022-11-10
24684,3,99,999,0,,0,1,2022-11-09
24685,3,966,999,0,,0,1,2022-11-01
24686,3,49,999,0,,0,1,2022-11-11
24687,2,132,999,0,,0,1,2022-11-06
24688,2,329,999,0,,0,1,2022-11-14
24689,3,22,999,0,,0,1,2022-11-17
24690,1,200,999,1,0.0,0,1,2022-11-27
24691,1,179,999,0,,0,1,2022-11-09
24692,1,93,999,0,,0,1,2022-11-18
24693,1,68,999,0,,0,1,2022-11-02
24694,2,1210,999,1,0.0,1,1,2022-11-08
24695,1,353,999,1,0.0,0,1,2022-11-27
24696,1,107,999,1,0.0,0,1,2022-11-24
24697,1,247,999,0,,0,1,2022-11-07
24698,4,220,999,1,0.0,0,1,2022-11-11
24699,2,211,999,1,0.0,0,1,2022-11-21
24700,2,960,999,0,,0,1,2022-11-05
24701,1,762,999,0,,0,1,2022-11-15
24702,4,181,999,0,,0,1,2022-11-20
24703,2,414,999,0,,0,1,2022-11-14
24704,1,150,999,0,,0,1,2022-11-06
24705,2,652,999,1,0.0,1,1,2022-11-01
24706,3,446,999,0,,0,1,2022-11-25
24707,1,209,999,0,,0,1,2022-11-15
24708,1,210,999,0,,0,1,2022-11-03
24709,1,301,999,0,,0,1,2022-11-03
24710,1,415,999,0,,0,1,2022-11-28
24711,4,264,999,0,,0,1,2022-11-09
24712,4,81,999,1,0.0,0,1,2022-11-11
24713,1,189,999,0,,0,1,2022-11-16
24714,3,172,999,0,,0,1,2022-11-06
24715,3,151,999,1,0.0,0,1,2022-11-07
24716,1,487,999,0,,0,1,2022-11-29
24717,1,249,999,1,0.0,0,1,2022-11-29
24718,1,215,999,0,,0,1,2022-11-12
24719,3,108,999,0,,0,1,2022-11-25
24720,1,17,999,1,0.0,0,1,2022-11-22
24721,1,295,999,0,,0,1,2022-11-29
24722,1,292,999,0,,0,1,2022-11-13
24723,1,454,999,0,,1,1,2022-11-28
24724,1,92,999,0,,0,1,2022-11-12
24725,1,94,999,0,,0,1,2022-11-30
24726,1,104,999,0,,0,1,2022-11-29
24727,1,318,999,0,,0,1,2022-11-01
24728,1,408,999,1,0.0,0,1,2022-11-24
24729,3,252,999,0,,0,1,2022-11-21
24730,5,293,999,1,0.0,0,1,2022-11-07
24731,1,1012,999,0,,0,1,2022-11-21
24732,2,154,999,0,,0,1,2022-11-08
24733,1,166,999,0,,0,1,2022-11-13
24734,1,127,999,0,,0,1,2022-11-09
24735,1,336,999,0,,0,1,2022-11-30
24736,1,82,999,1,0.0,0,1,2022-11-13
24737,2,514,999,0,,1,1,2022-11-27
24738,1,44,999,1,0.0,0,1,2022-11-12
