country_name,country_code,indicator_name,indicator_code,debt
Kosovo,XKX,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,699191.9
Kosovo,XKX,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,33590154.600000001
Kosovo,XKX,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,85640516.599999994
Kosovo,XKX,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,7645267.7
Kosovo,XKX,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,38763349.799999997
Kosovo,XKX,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,115599658.5
Kosovo,XKX,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,9349395
Kosovo,XKX,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2609476
Kosovo,XKX,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,699191.9
Kosovo,XKX,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,232317825.800000012
Kosovo,XKX,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,190945000
Kyrgyz Republic,KGZ,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,837442293.399999976
Kyrgyz Republic,KGZ,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,145952992.599999994
Kyrgyz Republic,KGZ,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,63535000
Kyrgyz Republic,KGZ,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,62213250.600000001
Kyrgyz Republic,KGZ,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,153027414.400000006
Kyrgyz Republic,KGZ,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,43802082.899999999
Kyrgyz Republic,KGZ,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,75278037.200000003
Kyrgyz Republic,KGZ,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,684414879
Kyrgyz Republic,KGZ,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,38615909.700000003
Kyrgyz Republic,KGZ,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,137491287.800000012
Kyrgyz Republic,KGZ,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,837442293.399999976
Kyrgyz Republic,KGZ,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,82417992.599999994
Kyrgyz Republic,KGZ,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,816419045.100000024
Kyrgyz Republic,KGZ,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,678927757.299999952
Lao PDR,LAO,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1135545159.799999952
Lao PDR,LAO,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,418497462.5
Lao PDR,LAO,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,183013000
Lao PDR,LAO,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,346861942.199999988
Lao PDR,LAO,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,966004791.100000024
Lao PDR,LAO,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,134508386.599999994
Lao PDR,LAO,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,203368516.900000006
Lao PDR,LAO,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,67466781.299999997
Lao PDR,LAO,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,25954663.399999999
Lao PDR,LAO,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,25145870.399999999
Lao PDR,LAO,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,5213357.1
Lao PDR,LAO,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,80684114.599999994
Lao PDR,LAO,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,131394498.299999997
Lao PDR,LAO,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,26353937.5
Lao PDR,LAO,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,427546056.800000012
Lao PDR,LAO,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,1097399289.400000095
Lao PDR,LAO,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,160862324.099999994
Lao PDR,LAO,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,8488563
Lao PDR,LAO,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,13000000
Lao PDR,LAO,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,1942000
Lao PDR,LAO,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,237811743.300000012
Lao PDR,LAO,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,38145870.399999999
Lao PDR,LAO,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,74622138.400000006
Lao PDR,LAO,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,1605959990.099999905
Lao PDR,LAO,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,940602190
Lesotho,LSO,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2704841.4
Least developed countries: UN classification,LDC,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,40160766261.599998474
Least developed countries: UN classification,LDC,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,7085064805.199999809
Least developed countries: UN classification,LDC,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,766272000
Least developed countries: UN classification,LDC,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,12944703036.600000381
Least developed countries: UN classification,LDC,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,23333956388.400001526
Least developed countries: UN classification,LDC,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,3029826352.300000191
Least developed countries: UN classification,LDC,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,1203368516.900000095
Least developed countries: UN classification,LDC,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,662460781.299999952
Least developed countries: UN classification,LDC,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,2636028272.900000095
Least developed countries: UN classification,LDC,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,2621897864.599999905
Least developed countries: UN classification,LDC,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,917218236.600000024
Least developed countries: UN classification,LDC,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,4084275524.199999809
Least developed countries: UN classification,LDC,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,13940020962.100000381
Least developed countries: UN classification,LDC,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,1396668176.299999952
Least developed countries: UN classification,LDC,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,17028978560.799999237
Least developed countries: UN classification,LDC,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,37273977350.5
Least developed countries: UN classification,LDC,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,4426494528.600000381
Least developed countries: UN classification,LDC,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,647337642.100000024
Least developed countries: UN classification,LDC,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,264891046.5
Least developed countries: UN classification,LDC,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,312619258.699999988
Least developed countries: UN classification,LDC,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,4486734431.899999619
Least developed countries: UN classification,LDC,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,2886788911.099999905
Least developed countries: UN classification,LDC,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,1892298276.599999905
Least developed countries: UN classification,LDC,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,25197029299.400001526
Least developed countries: UN classification,LDC,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,3681316306.699999809
Lebanon,LBN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,569983871.299999952
Lebanon,LBN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2131942998.700000048
Lebanon,LBN,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,413768000
Lebanon,LBN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,137130312.099999994
Lebanon,LBN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,129913451.700000003
Lebanon,LBN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,16970779.5
Lebanon,LBN,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,2653766481.099999905
Lebanon,LBN,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,1649553000
Lebanon,LBN,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,33485786.699999999
Lebanon,LBN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,17404140.399999999
Lebanon,LBN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,2469762
Lebanon,LBN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,167638089.699999988
Lebanon,LBN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,419104358.199999988
Lebanon,LBN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,49181457.200000003
Lebanon,LBN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,304768401.800000012
Lebanon,LBN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,549017809.899999976
Lebanon,LBN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,66152236.700000003
Lebanon,LBN,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,3561921
Lebanon,LBN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2687252267.800000191
Lebanon,LBN,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,20966061.399999999
Lebanon,LBN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,1652022762
Lebanon,LBN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,9506919669.600000381
Lebanon,LBN,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,6514899000
Lesotho,LSO,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,80548591.599999994
Lesotho,LSO,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,19145345.899999999
Lesotho,LSO,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,12806231.5
Lesotho,LSO,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,13239867.199999999
Lesotho,LSO,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,157326.4
Lesotho,LSO,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,80353.1
Lesotho,LSO,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,32459403.699999999
Lesotho,LSO,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,67308724.400000006
Lesotho,LSO,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,16360151.4
Lesotho,LSO,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,45265635.200000003
Lesotho,LSO,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,80548591.599999994
Lesotho,LSO,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,19064992.800000001
Lesotho,LSO,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,157326.4
Lesotho,LSO,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,80353.1
Lesotho,LSO,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,45422961.600000001
Liberia,LBR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,150961031.199999988
Liberia,LBR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,9659434
Liberia,LBR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,903000
Liberia,LBR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,602095.8
Liberia,LBR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,33122214.899999999
Liberia,LBR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2971664.1
Liberia,LBR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,7383619.4
Liberia,LBR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,117838816.299999997
Liberia,LBR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,5784769.9
Liberia,LBR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,7985715.2
Liberia,LBR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,150961031.199999988
Liberia,LBR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,8756434
Liberia,LBR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,15621477.1
Liberia,LBR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,7635761.9
"Macedonia, FYR",MKD,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,297334137.600000024
"Macedonia, FYR",MKD,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,220478984.099999994
"Macedonia, FYR",MKD,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,107314000
"Macedonia, FYR",MKD,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,70570550.299999997
"Macedonia, FYR",MKD,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,101396578.400000006
"Macedonia, FYR",MKD,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,14127618.6
"Macedonia, FYR",MKD,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0
"Macedonia, FYR",MKD,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,69976756.400000006
"Macedonia, FYR",MKD,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,47599336.700000003
"Macedonia, FYR",MKD,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,15758935.300000001
"Macedonia, FYR",MKD,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,13087380.5
"Macedonia, FYR",MKD,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,185952867.199999988
"Macedonia, FYR",MKD,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,180178623.900000006
"Macedonia, FYR",MKD,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,15973228.6
"Macedonia, FYR",MKD,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,256523417.5
"Macedonia, FYR",MKD,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,281575202.300000012
"Macedonia, FYR",MKD,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,30100847.199999999
"Macedonia, FYR",MKD,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,66332.2
"Macedonia, FYR",MKD,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,0
"Macedonia, FYR",MKD,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,47665668.899999999
"Macedonia, FYR",MKD,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,15758935.300000001
"Macedonia, FYR",MKD,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,83064136.900000006
"Macedonia, FYR",MKD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,875846538.5
"Macedonia, FYR",MKD,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,571657452.100000024
Madagascar,MDG,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,446922027.399999976
Madagascar,MDG,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,25558623.100000001
Madagascar,MDG,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,120000
Madagascar,MDG,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,34102362.899999999
Madagascar,MDG,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,201529156.099999994
Madagascar,MDG,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,3611119.1
Madagascar,MDG,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,11734526.6
Madagascar,MDG,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,3043823.4
Madagascar,MDG,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,60669367.299999997
Madagascar,MDG,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,240358091.599999994
Madagascar,MDG,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,18687622.300000001
Madagascar,MDG,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,94771730.200000003
Madagascar,MDG,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,441887247.699999988
Madagascar,MDG,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,22298741.399999999
Madagascar,MDG,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,576061.8
Madagascar,MDG,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,5034779.7
Madagascar,MDG,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,96058.3
Madagascar,MDG,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,12310588.4
Madagascar,MDG,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,5034779.7
Madagascar,MDG,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,3139881.7
Madagascar,MDG,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,107783128.799999997
Madagascar,MDG,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,700810.2
Malawi,MWI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,132165820.5
Malawi,MWI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,19391773.5
Malawi,MWI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,21762541.699999999
Malawi,MWI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,26559943.300000001
Malawi,MWI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,7850229.4
Malawi,MWI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,35659831.399999999
Malawi,MWI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,105605877.200000003
Malawi,MWI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,11541544.1
Malawi,MWI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,57422373.100000001
Malawi,MWI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,132165820.5
Malawi,MWI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,19391773.5
Malawi,MWI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,57422373.100000001
Maldives,MDV,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,324159093.300000012
Maldives,MDV,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,50631355.700000003
Maldives,MDV,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,8609000
Maldives,MDV,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,48054924.5
Maldives,MDV,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,171056385.199999988
Maldives,MDV,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,17789090.5
Maldives,MDV,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0
Maldives,MDV,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,17500000
Maldives,MDV,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,13237105.9
Maldives,MDV,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,628108.3
Maldives,MDV,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,17896143.5
Maldives,MDV,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,58337708.100000001
Maldives,MDV,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,6105156.9
Maldives,MDV,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,65951068
Maldives,MDV,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,229394093.300000012
Maldives,MDV,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,23894247.399999999
Maldives,MDV,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,13237105.9
Maldives,MDV,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,18128108.300000001
Maldives,MDV,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,124022584.099999994
Maldives,MDV,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,44834410.200000003
Mali,MLI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,602617562.299999952
Mali,MLI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,49454533
Mali,MLI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,80562273.400000006
Mali,MLI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,174563540.599999994
Mali,MLI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,14961901.1
Mali,MLI,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,68120.2
Mali,MLI,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,0
Mali,MLI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,135472245.900000006
Mali,MLI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,428054021.699999988
Mali,MLI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,34492631.899999999
Mali,MLI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,216034519.300000012
Mali,MLI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,602617562.299999952
Mali,MLI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,49454533
Mali,MLI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,68120.2
Mali,MLI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,0
Mali,MLI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,216102639.5
Mauritania,MRT,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,587173043.899999976
Mauritania,MRT,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,92943151.5
Mauritania,MRT,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,197041185.099999994
Mauritania,MRT,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,262893890.199999988
Mauritania,MRT,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,39896318.899999999
Mauritania,MRT,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,184408220.199999988
Mauritania,MRT,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,324279153.699999988
Mauritania,MRT,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,53046832.600000001
Mauritania,MRT,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,381449405.300000012
Mauritania,MRT,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,587173043.899999976
Mauritania,MRT,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,92943151.5
Mauritania,MRT,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,381449405.300000012
Mauritius,MUS,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,58239434.100000001
Mauritius,MUS,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,439563477.800000012
Mauritius,MUS,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,415091000
Mauritius,MUS,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,113174983.299999997
Mauritius,MUS,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,43276477.100000001
Mauritius,MUS,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,13702507.5
Mauritius,MUS,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,5462211.9
Mauritius,MUS,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,170300.6
Mauritius,MUS,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,74568335.5
Mauritius,MUS,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,14962957
Mauritius,MUS,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,10599669.699999999
Mauritius,MUS,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,187743318.800000012
Mauritius,MUS,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,58239434.100000001
Mauritius,MUS,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,24302177.199999999
Mauritius,MUS,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,5462211.9
Mauritius,MUS,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,170300.6
Mauritius,MUS,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,1757803962.200000048
Mauritius,MUS,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,1564598431.5
Mexico,MEX,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,647628548.100000024
Mexico,MEX,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,19267966623.400001526
Mexico,MEX,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,5466172888.199999809
Mexico,MEX,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,382457219.100000024
Mexico,MEX,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,10959800
Mexico,MEX,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,59839853.399999999
Mexico,MEX,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,17109552312.5
Mexico,MEX,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,12310714652.799999237
Mexico,MEX,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,1462493107.5
